,Words,Vectors
102,MT,"(0.032764975, -0.021125972, 0.012322347, -0.038096394, -0.028692923, -0.036769252, -0.026005806, 0.026690055, 0.023450026, 0.035377286, -0.046501506, -0.038078167, -0.02267013, -0.033804182, 0.0262825, 0.011747296, 0.018782567, 0.0027189592, 0.017314306, -0.03546276, -0.0405775, -0.035553265, -0.055610035, 0.052338675, 0.0061157094, -0.009222265, 0.01591638, 0.05306011, 0.037326556, -0.007840741, -0.008945039, -0.038942013, -0.015653972, -0.006927731, 0.027686708, 0.03378607, -0.043618012, -0.021559399, 0.0020752589, -0.019963117, 0.033464566, -0.014066611, 0.030045168, -0.034573495, -0.010498816, -0.027428241, -0.05880403, 0.022233177, -0.0028497751, -0.04897347, -0.0209284, 0.011315487, 0.019201456, 0.035327144, -0.033597544, -0.020262154, 0.048844673, 0.031667292, -0.040013686, -0.0071837404, 0.016282937, 0.048953466, 0.012378417, 0.023267252, 0.0335794, 0.02526512, -0.04059466, -0.03571393, -0.005618893, -0.033300787, 0.0061793625, -0.028136132, -0.041281193, 0.009494889, -0.018427582, -0.025208721, 0.037954066, 0.020564273, -0.03936147, -0.016360356, -0.025956204, 0.0028535891, -0.010009741, 0.037126075, -0.028155075, -0.025466062, 0.04646333, 0.030202467, 0.0074099074, -0.02925577, -0.025250776, -0.025830701, -0.022260817, 0.00022423979, 0.03347271, -0.047615588, 0.038476948, -0.050876733, -0.040496416, -0.003440294)"
103,kyliebubbles1,"(-0.024158513, -0.006415058, -0.03682003, 0.0058532953, -0.024689628, 0.016399924, 0.024685051, -0.016865171, -0.03518194, -0.003995262, 0.04716554, -0.027389431, -0.048877418, 0.010624956, 0.036650483, 0.020632815, 0.03595325, 0.00084996223, 0.028935317, 0.043202866, 0.021333013, 0.019042794, 0.010234058, -0.029084181, -0.028145803, -0.019963969, -0.031003917, 0.0059540756, -0.024552012, -0.024284387, -0.045909014, 0.0052664056, 0.0052643307, -0.011183523, -0.0076923147, 0.016645323, -0.029002, 0.03238075, -0.01964419, 0.012356866, -0.00886067, -0.02587825, -0.008127727, 0.034804035, -0.011373855, 0.021156978, 0.047353808, 0.016659606, -0.024403322, -0.030151809, -0.028384222, 0.035883117, 0.03783505, 0.035193432, -0.039232157, 0.0048450455, 0.042906847, -0.04365909, 0.023055341, -0.044699203, -0.031632625, 0.0051800013, -0.030416643, -0.0024738535, 0.026995923, -0.009883951, 0.018657114, -0.015559066, -0.0023370273, -0.008322846, -0.04271418, -0.04205687, -0.00060587004, -0.015319657, 0.042209696, -0.009525858, -0.047178484, 0.0017411821, 0.022103932, 0.042235855, -0.046145964, -0.011547197, -0.043913532, -0.02170266, 0.03886718, 0.039303336, 0.031137016, -0.027607584, -0.004956018, -0.025084317, 0.008114219, 0.01748434, 0.022282373, -0.027358938, 0.015937451, 0.024845112, 0.028167512, -0.03343426, -0.049283125, -0.02013055)"
104,Masambong,"(-0.007015802, -0.024572242, 0.0020116344, 0.0052683726, -0.0064905286, 0.02325717, -0.04007002, -0.014263142, -0.0261868, 0.038487937, -0.040301263, 0.0077775344, 0.044770885, 0.041020695, -0.01083871, -0.008968759, 0.021747056, 0.022718731, 0.0055513754, -0.011939645, 0.0031811222, -0.036854945, -0.019580567, 0.04308546, -0.020176863, 0.023896638, 0.011939716, 0.030178335, -0.04971944, -0.037487827, 0.010277044, -0.013763834, -0.02258544, -0.028354479, 0.031394135, -0.014216304, -0.049736034, -0.027842248, -0.0004562363, 0.036769953, 0.019976962, 0.019150604, -0.047582936, 0.030723047, 0.046322417, -0.04706725, 0.023864891, -0.035217214, 0.033586014, 0.028194796, -0.029468775, -0.0044623986, 0.0333313, 0.01173272, -0.04823483, 0.0496226, 0.0015712753, -0.007128358, -1.7356128e-05, -0.010361254, 0.03190664, -0.04964439, 0.0047155395, 0.04077396, 0.0119117275, -0.03935031, 0.011054575, -0.03758787, 0.0002190359, 0.011622392, -0.026128126, 0.006678045, -0.03733685, 0.018818844, 0.004936494, -0.020102382, 0.026547994, -0.00859512, -0.04686699, -0.0091715455, 0.034297574, -0.005348254, -0.0066609755, -0.01364392, 0.040728096, -0.026146842, -0.020125568, -0.021406794, -0.04365039, 0.02570064, -0.030072844, 0.018493269, -0.0017341264, -0.0049836636, -0.0075819977, -0.0026772246, 0.03608677, 0.039897803, 0.048733924, -0.0029221065)"
105,National,"(0.019208763, -0.033538856, 0.008873235, 0.03201623, -0.006443452, -0.026161445, -0.015681408, 0.013317537, -0.004174255, 0.04317114, 0.021518636, 0.017684031, 0.009159803, 0.013212275, -0.048322786, 0.015039172, -0.010152996, 0.01780555, 0.035137903, -0.03620528, 0.038715515, -0.008263003, -0.03093927, 0.04141264, -0.0014081001, -0.0007596016, -0.037742116, -0.015104376, -0.02442639, 0.01836295, -0.0034761652, 0.007917892, -0.047249973, 0.040194202, 0.04587109, 0.021193791, -0.0378178, -0.026789058, -0.024403011, 0.016120736, 0.02147955, 0.04283334, 0.03122456, -0.0146635175, 0.0006637946, 0.027083997, 0.04592954, -0.038591754, 0.017848168, -0.038015176, 0.019182693, 0.012877952, 0.032839406, -0.019658698, -0.041111745, -0.029404318, 0.04391608, -0.013175346, 0.044626128, 0.0057339296, -0.020661462, -0.04951171, -0.007971119, 0.019583177, -0.0098655, -0.031551003, -0.043032955, -0.01350826, 0.0017532595, 0.03128958, 0.04887679, 0.017464686, 0.037665654, -0.022648608, 0.015488986, -0.004075967, -0.028256202, -0.032162786, 0.020450559, 0.035718646, -0.01813712, 0.039145652, 0.0025614128, -0.016177464, 0.021007124, 0.011950254, -0.008987535, 0.014664743, 0.009454392, 0.029441204, 0.03399494, -0.011913408, 0.02171496, 0.0057486184, 0.03519923, -0.04099772, -0.040412545, -0.022027016, 0.029781405, -0.0014432073)"
106,duty,"(0.016095016, 0.020316254, -0.059833355, 0.010629796, 0.022199757, 0.0069344155, -0.018238049, -0.03550303, -0.031596225, 0.012245881, -0.05635024, 0.010891722, -0.016434982, -0.0063865306, -0.05053581, -0.0048077926, 0.037154, 0.019991722, 0.039673008, 0.008563972, 0.008494089, 0.059322093, -0.047661964, 0.030156873, 0.03924983, -0.019730967, -0.031497266, 9.931263e-05, 0.05196909, -0.0043572118, 0.034233112, 0.05601918, -0.029278757, 0.04176013, -0.030130338, -0.012537808, 0.020425823, 0.010220198, -0.046362706, -0.023998348, 0.0015955224, -0.0025445046, 0.025596786, 0.0013160844, -0.03149108, -0.023195634, -0.039953727, 0.036946762, -0.016927391, -0.051953536, -0.009086614, 0.026461065, -0.052209966, 0.04339392, 0.012324893, 0.052433178, -0.027027093, 0.033828452, 0.00068279903, 0.023652587, -0.0077647795, -0.030973293, 0.018019598, -0.02061884, -0.012573583, 0.030350396, 0.028671565, 0.013352012, 0.0011429754, -0.022554137, 0.018509058, -0.03340953, -0.046366744, -0.034889996, 0.03968992, 0.020336855, -0.012816697, -0.036755726, 0.046199545, 0.028819762, -0.027793469, 0.04937155, -0.008940769, 0.023532871, 0.033089314, -0.019079102, 0.044968836, 0.0502277, -0.019486265, -0.03465448, -0.05366563, -0.012104862, -0.048971184, -0.03972424, 0.004809704, 0.03275648, 0.0036908793, -0.011841963, -0.055250954, -0.05708582)"
107,Dona,"(0.042813573, -0.009205975, 0.047841195, 0.0037439242, 0.020841207, -0.010887038, 0.039010677, -0.00052621216, 0.011621404, 0.022192445, -0.0475433, 0.02536906, 0.044343103, 0.008162033, 0.00840782, 0.0082225315, -0.017115366, -0.02873236, -0.04212922, -0.04942546, 0.04193424, 0.037376333, 0.027384128, 0.048287358, 0.0028426535, -0.014622092, -0.00075981766, 0.037666883, -0.0114622, -0.022961533, 0.021522198, -0.023603082, 0.010222901, 0.027423095, 0.042185787, 0.008339822, 0.013820086, 0.006588172, 0.020488236, 0.008979153, 0.039644133, -0.047770776, 0.004424356, -0.011787891, -0.04810823, -0.01951834, -0.04856476, -0.018330563, 0.004657589, -0.010727979, -0.0246305, 0.0082628615, -0.025645852, 0.03226191, -0.030826855, 0.03995793, 0.0080701, 0.0069515593, 5.2824616e-06, -0.0025438666, 0.012267172, 0.049002085, 0.0039178357, -0.014934562, -0.01941576, 0.01847395, 0.026779916, -0.028990913, -0.03118906, -0.028320445, -0.0068802014, 0.022486616, 0.02025013, 0.021858443, -0.03367597, 0.0481571, 0.026138235, 0.028987575, 0.015091155, 0.048309136, 0.02347089, 0.043645944, 0.040269542, 0.034594465, 0.042680774, 0.04292157, -0.043931473, 0.03344487, -0.03032062, 0.010855962, 0.0113865025, 0.012200139, -0.027179826, -0.020584142, -0.011193238, 0.0438853, 0.019806568, -0.03503231, -0.01999656, 0.015266072)"
108,house,"(0.040316828, -0.019509451, -0.056504283, 0.031570677, 0.032596964, -0.006024276, 0.0069469595, -0.029295027, 0.027805459, -0.0012989179, -0.028271062, 0.052878696, 0.008262797, 0.05327251, -0.032423798, 0.010057738, -0.020003127, 0.0033599238, -0.019675989, -0.007650965, -0.022323724, -0.0005850715, 0.018560892, -0.017619003, 0.02256257, 0.039663397, -0.028040206, 0.02384971, -0.03133505, 0.0145947365, 0.036545847, -0.0012822597, -0.021549156, 0.02128507, -0.017479813, 0.025314752, 0.0070300903, 0.010557485, -0.011195458, 0.030116301, -0.001779825, -0.029606646, 0.045149583, 0.02684851, 0.045123853, -0.004268844, -0.034783233, 0.0381121, 0.025863795, 0.027414462, -0.01365797, -0.010011697, 0.008293017, 0.047736745, -0.0046493593, -0.02381448, -0.001960457, 0.029289706, -0.024661927, 0.034928918, -0.058039557, 0.015535976, -0.027453454, -0.006254066, -0.04535904, 0.002996122, 0.013540417, -0.032058988, 0.038312845, 0.053526163, 0.04182529, 0.016856547, 0.017217748, -0.012152894, -0.046647843, -0.042227283, -0.03553462, 0.048419923, 0.022386413, 0.005053933, 0.012314426, -0.020098617, 0.041264854, 0.02142075, -0.019642817, -0.0409078, 0.05563044, 0.055393588, -0.039704334, -0.005730078, -0.011619116, -0.01947967, 0.0065051583, -0.043639217, 0.03703839, 0.0110949455, 0.009127483, 0.02151786, -0.027523814, 0.039842743)"
109,Major,"(0.0302323, 0.036955025, -0.0007203929, 0.022073414, -0.042723704, -0.016219355, 0.040912095, 0.030801807, -0.0032774433, 0.0048823357, -0.04210619, 0.0042024963, -0.043204095, 0.039249327, -0.024984097, -0.03098464, -0.0044816732, -0.012426972, -0.025989903, -0.022046208, -0.036231183, 0.022683728, -0.028382158, -0.02732401, 0.0005036965, 0.030713927, -0.00035161898, -0.04175049, 0.045278285, -0.03658203, 0.0007343292, 0.0466506, 0.024131749, 0.030392196, -0.03946618, -0.0029683225, 0.03893781, -0.04186841, -0.0046100244, -0.03922844, -0.038956128, 0.023453463, 0.00040284544, 0.028906893, -0.031560946, 0.008925475, -0.010156214, 0.01685356, -0.024377955, -0.017574001, -0.015187897, 0.015530858, 0.047941927, -0.004389763, -0.009925388, -0.02403289, -0.014097154, 0.012789134, -0.026408875, -0.026768649, 0.04544762, -0.0057899356, -0.046573818, -0.04202541, -0.013595007, 0.029200505, 0.025524233, 0.02320483, -0.013494063, 0.0058537126, -0.021177186, -0.04129044, 0.029742684, 0.03809757, 0.003590297, -0.038185608, -0.017060459, -0.010542583, 0.035790715, 0.020259831, -0.036585413, -0.025165522, -0.016013838, -0.022660483, -0.036495768, 0.015327882, 0.033422295, -0.012699258, 0.021559302, -0.020743681, -0.011166561, -0.02880907, 0.04491986, 0.023962487, 0.03779986, -0.039862085, 0.011866547, 0.047776844, 0.0300815, -0.046494126)"
110,UST,"(0.019899081, -0.017242383, 0.030054454, -0.011938848, 0.012868438, 0.018668782, 0.034691516, -0.028951718, 0.030436661, 0.0075661913, 0.040481094, 0.032104496, -0.039587975, 0.03417771, 0.049443115, -0.00153438, 0.024433304, 0.04445834, -0.030586744, -0.02579087, 0.029616248, -0.03958869, 0.042480897, -0.03097936, -0.03388797, -0.046010505, 0.018577125, 0.045544866, -0.034283243, 0.004728876, 0.049911845, -0.015911829, 0.022382881, 0.02557138, 0.016123798, -0.030547155, -0.04273329, -0.04631988, -0.016672514, -0.041574083, 0.0068218596, 0.010154247, -0.015903972, 0.04365516, -0.0072012655, 0.015700612, 0.04364847, -0.028862083, -0.028058875, 0.037562635, -0.038010933, -0.04518763, 0.040921558, 0.016086642, -0.025374984, 0.023287747, -0.0066338666, -0.04671228, 0.03939453, -0.0073902123, 0.039082494, -0.03426218, -0.0018083453, -0.020493448, 0.009477176, -0.004597403, 0.00074881315, -0.031972934, -0.047045577, -0.032768227, -0.013147641, 0.024198417, -0.045804333, -0.031384565, -0.03347651, -0.042548086, -0.03589376, -0.03753985, 0.048420515, -0.0068879016, 0.042591322, 0.020325612, -0.045116592, 0.022829417, -0.0018363371, -0.03506154, 0.013825085, -0.03336437, -0.011457503, -0.015716635, 0.041849922, -0.03690356, 0.041097727, 0.028534833, 0.014975283, -0.030131448, 0.012399208, -0.00032234192, -0.009010814, 0.036451172)"
111,work,"(-0.0065157367, 0.023729699, -0.028342232, 0.035479426, 0.0044788974, 0.026880568, -0.0010541235, -7.368189e-05, -0.053849697, -0.010168486, 0.026477627, -0.0020258408, 0.035864476, 0.05474697, -0.016444303, 0.0033598405, 0.015250512, 0.006721875, 0.0322228, 0.016979625, 0.054839715, 0.017324885, -0.028559607, 0.012803127, 0.015857428, 0.0011965352, -0.037864376, 0.0537687, 0.019668836, -0.037096467, -0.0027831325, -0.0014799769, 0.00881579, 0.019517578, 0.024260556, 0.048390903, -0.05214021, -0.027489044, 0.035253122, -0.012337184, 0.05822876, 0.0039276737, -0.00040003023, 0.031769786, -0.03762778, 0.034070943, -0.038702894, -0.009089654, 0.036846187, -0.024726482, -0.0018757136, 0.03388902, -0.04315781, 0.0063915984, -0.047480516, 0.037635557, -0.03570405, 0.0041360613, -0.042846605, 0.036310274, -0.008721931, 0.045740224, -0.0129739875, 0.011295603, 0.009250386, 0.017383482, -0.03879137, -0.041905936, 0.021939652, 0.016565971, 0.02062635, 0.039161887, -0.014676511, -0.01652166, -0.017329004, -0.050791904, 0.030113101, -0.00857096, 0.008111922, 0.041040648, 0.0034511043, -0.026607286, 0.029904786, 0.018986724, 0.02816851, 0.006064051, -0.028505314, 0.05684231, -0.037791315, -0.0055200597, 0.022976177, 0.010800975, 0.026265625, -0.040182684, 0.038320623, -0.024565615, 0.059431918, -0.048382536, 0.02850203, 0.013081112)"
112,(,"(0.01045547, 0.03906147, 0.0014441217, -0.017900253, 0.015594552, 0.028946806, 0.061708353, 0.059300505, 0.017913962, -0.004825574, -0.053034313, 0.055134594, 0.027351934, -0.023352355, 0.01878883, 0.009176809, -0.02432736, 0.0059447857, 0.044929497, 0.018041221, 0.013463457, 0.033199288, 0.01836806, -0.015499001, 0.04275418, -0.03701487, -0.0005131796, 0.06254833, 0.022972804, 0.037249513, 0.018720865, 0.05735387, 0.023475368, -0.00386972, -0.020486908, 0.048541337, 0.02594499, -0.034788594, -0.035628047, 0.0032726463, 0.029764852, -0.03375081, -0.016900402, 0.024835002, 0.008861234, -0.01586715, -0.00074163894, -0.063789025, -0.056743953, -0.060273252, 0.03977261, 0.027279476, -0.061794724, 0.045710087, 0.03589836, 0.013199239, 0.017038513, -0.04150454, -0.039882787, -0.060929857, -0.02291684, 0.030927394, -0.011760111, -0.013677089, -0.0074171294, 0.023836227, -0.046853345, 0.028342364, 0.009438291, -0.0020792538, 0.059888918, 0.01917259, 0.04067159, 0.021266043, 0.006408544, -0.042474106, 0.013075501, -0.0028767844, 0.055303603, 0.020685028, -0.043412462, 0.011507123, 0.0554448, -0.0028870134, 0.021482907, 0.024650792, 0.04544397, 0.021114176, 0.010518693, 0.029691383, -0.025650276, -0.011195467, 0.023754284, -0.047204223, -0.014134734, -0.029689532, -0.015534586, -0.050584387, -0.04676192, -0.02062792)"
113,via,"(-0.010210252, -0.049312532, 0.009786355, -0.029231422, -0.05084742, 0.025835577, 0.044943765, 0.049924973, -0.051073577, -0.043198533, 0.0045984276, -0.029972129, 0.008129569, 0.052894678, -0.02553008, 0.05757205, 0.02816148, 0.029893689, 0.02051685, -0.037297346, 0.033181902, 0.0049507325, -0.040348805, -0.0060592555, 0.02458626, -0.019384231, -0.050384443, -0.031799193, 0.05836944, 0.01573212, -0.009977709, 0.008926263, 0.015903952, 0.033100955, 0.036321025, 0.027627269, -0.0041010184, 0.044314884, -0.018737512, -0.042337295, 0.05150446, 0.019168837, 0.052535214, 0.024393462, -0.032761857, -0.039518826, 0.016165232, -0.008656587, -0.055347707, -0.008365075, 0.024443125, 0.032308873, -0.009185801, -0.0050698374, 0.013583262, -0.032163303, 0.007059311, -0.017471576, -0.049758628, -0.006410973, 0.011330638, 0.0021814043, 0.024744911, 0.0075125885, 0.043504428, 0.03434468, -0.055096548, -0.02067987, 0.019776985, 0.050725766, -0.0014829354, 0.028195642, -0.028312294, -0.023498846, 0.035754167, -0.0032387066, -0.029839518, 0.026570631, -0.027368058, 0.031986207, 0.010262952, -0.007342796, -0.03949592, 0.048059497, 0.0108069, -0.018498082, 0.05080887, -0.035401817, 0.0071456274, 0.011169763, -0.016690308, 0.010000092, 0.012302297, 0.018106166, 0.04007492, -0.025328917, -0.04049515, -0.027321637, -0.044333473, -0.04016523)"
114,Banuyo,"(0.001079271, -0.04358456, -0.020022009, 0.053496346, -0.012487499, -0.033469427, 0.019891547, -0.007398082, -0.015022743, -0.032640375, 0.0033723642, 0.016395096, -0.038402934, 0.006243875, 0.018787477, 0.04431649, -0.028658971, 0.015887393, -0.033415902, 0.011359926, -0.0069919936, -0.007361319, -0.05542614, 0.02787578, 0.002352922, -0.017074747, -0.022787165, -0.0121346945, -0.0052349605, -0.0038471941, -0.04051069, 0.0068807416, -0.026397021, 0.014028948, 0.058323774, 0.05125797, 0.033470143, -0.052385412, -0.035563584, -0.03803995, 0.045787983, -0.006138148, 0.054830916, -0.035787396, 0.01522795, 0.005387772, -0.044199564, -0.030997586, 0.01606842, -0.0368545, 0.021661665, 0.01383443, -0.03732848, 0.052489817, 0.03706729, 0.024566783, -0.0021056267, -0.021246016, -0.051718127, -0.00085663603, 0.02217112, -0.03418417, 0.051335853, -0.01758414, -0.015009186, 0.04488472, 0.02960952, -0.038802873, 0.039496955, 0.027027596, -0.0010575152, -0.004529516, 0.02127406, 0.036647316, -0.025270144, -0.044204988, 0.019066878, 0.01701788, 0.009050019, 0.03568152, -0.0056623016, 0.017513372, 0.01631743, 0.0038683496, 0.0064349743, 0.015062407, 0.049674258, -0.007497902, 0.039716467, -0.04220565, 0.00038502313, -0.02340448, -0.033968356, 0.03417483, 0.00013546317, 0.030428723, 0.013537612, 0.00031449145, 0.010742552, -0.008181939)"
115,request,"(-0.04011579, 0.04527385, 0.04005102, -0.023373846, -0.040460717, -0.034158796, -0.02967764, -0.030800935, 0.01981872, 0.034222048, -0.042992894, -0.043696217, 0.04275756, 0.026589269, 0.015005343, 0.052057672, -0.006018419, -0.05003308, 0.0122166285, 0.0041931546, 0.027139658, 0.0145262955, -0.023410074, -0.030532014, -0.023756204, -0.008039147, -0.023656256, -0.015063007, -0.031040763, -0.04952178, 0.033042092, 0.008263295, 0.042293545, -0.0067614606, -0.025668507, -0.016509952, 0.05486072, 0.032932628, 0.043026954, 0.04969382, 0.030647188, 0.039583825, -0.008149781, 0.043442033, 0.025144301, 0.050270867, 0.055934716, 0.036414303, 0.010457235, -0.039049063, 0.021586776, -0.017068237, 0.003178535, 0.020810492, 0.05368258, -0.05223493, -0.008837734, 0.019566419, -0.04028605, 0.025831128, 0.026283206, 0.005428961, -0.034053504, -0.014495427, -0.017840533, 0.03152503, -0.04396179, 0.018902808, 0.02874929, -0.008493758, -0.039711446, -0.052578446, 0.018580507, -0.011724654, -0.021468626, 0.007290483, 0.017032234, -0.024350908, 0.022990659, -0.043351457, -0.03819801, -0.0470742, -0.008653889, -0.027028006, -0.025075411, -0.0352897, -0.023883503, 0.02397685, -0.035381027, 0.014085081, -0.01834863, 0.037814744, 0.05445539, -0.008725775, 0.023801506, -0.02506278, 0.04395367, -0.0039885766, 0.027070176, -0.018494211)"
116,rescuePH,"(-0.02370881, -0.04918635, 0.01460227, 0.04186021, -0.03198369, -0.04385656, 0.017849218, 0.04007757, 0.020538237, -0.029492533, 0.001928974, -0.0034084544, 0.0061634555, -0.041023683, -0.01652931, -0.02619536, 0.04679403, 0.024681713, 0.013702001, -0.04243784, 0.026453625, 0.047061887, -0.0034549832, -0.03197608, 0.0024897084, -0.011524629, -0.00082246214, 0.006380819, 0.049240578, -0.046559334, -0.033922277, 0.026718918, 0.021060992, 0.0017205849, -0.028841818, 0.022305075, -0.011372067, -0.010757603, -0.0121693015, 0.018548954, 0.024231423, 0.025374796, 0.020679, 0.0189577, 0.023734797, 0.008871414, -0.036468457, -0.041116606, -0.006969489, -0.025120188, 0.04380462, 0.009767033, -0.00017511845, 0.008776307, -0.008553743, 0.025385883, 0.048681427, 0.017438438, -0.046239983, -0.0051156506, 0.003757812, 0.030002143, 0.020868864, 0.003495358, -0.04285666, 0.0058217533, 0.026499223, 0.030807916, -0.027950276, -0.031535555, 0.017980967, -0.006138526, -0.0015744567, 0.03480846, -0.03896346, 0.020510707, 0.048936617, -0.04216709, 0.024275672, 0.026174393, 0.03686401, -0.048184443, 0.01973829, -0.034920774, 0.031494927, 0.01333474, -0.0059143193, -0.049037933, -0.026738405, 0.029038537, 0.025977287, -0.021159483, -0.022109224, 0.028379265, -0.009945594, 0.048869524, -0.026477743, 0.028202262, 0.035834994, 0.005005397)"
