,Words,Vectors
60,THAILAND,"(0.026294973, -0.04508705, 0.042021144, -0.039103102, 0.046389583, 0.004814349, 0.01989827, -0.02409867, -0.031047786, -0.025246097, -0.03178984, -0.011105716, -0.021600604, -0.038683344, -0.026405573, 0.0063431635, -0.017061163, -0.03177639, -0.021405673, 0.037617985, 0.044000853, 0.012422182, -0.0357682, -0.020767868, 0.018211517, -0.04064555, 0.04600971, 0.018886615, 0.018185023, -0.0113447085, 0.03484795, 0.0008475408, -0.047386684, -0.018024813, -0.009449661, 0.027196351, -0.0134031065, -0.0024415627, 0.02268939, 0.019509379, -0.018793512, 0.040277097, -0.03924328, 0.0061909445, -0.009960733, 0.006261848, -0.041515518, 0.04232118, -0.026027454, 0.01222074, -0.042979933, 0.00769832, 0.0019625537, 0.044971276, 0.03442887, 0.049137, -0.025275994, -0.016691338, -0.03167011, 0.019625593, 0.018013481, -0.019425798, -0.047777083, -0.048071492, -0.02191856, 0.011213791, -0.036351632, -0.046245422, -0.0025055185, 0.049559716, -0.029746426, -0.037144054, -0.02139393, -0.032892026, -0.03613751, -0.03776337, 0.009210192, 0.00041477755, 0.046547856, -0.02236184, -0.02926178, -0.031534053, 0.012594368, 0.010373257, 0.046486165, 0.024540175, -0.03276036, -0.039336372, -0.03140708, 0.047767613, 0.03839201, 0.03620751, 0.038633715, 0.014706861, -0.0065707564, 0.03839064, -0.006381929, -0.040673576, 0.026139293, -0.03669242)"
61,Camp,"(-0.02758326, 0.041190166, -0.03721283, -0.039521124, 0.011307806, 0.054044094, -0.039665245, 0.014571186, -0.010933553, -0.018089177, -0.0031456992, 0.055432413, 0.036836818, 0.03676611, -0.02237568, 0.06412899, -0.02442067, -0.0155631015, 0.009507265, -0.021037418, 0.014904547, -0.0034544598, -0.059854276, 0.0010537014, 0.04169843, 0.015832594, 0.049056545, -0.025183463, -0.020519126, -0.032979324, 0.05529091, 0.0081507685, -0.055022232, -0.0017665047, 0.05383394, -0.00017011214, -0.021994153, -0.009601586, -0.03811748, -0.04925604, 0.012209101, 0.019449178, 0.032186914, 0.037512287, 0.012409979, 0.021233983, 0.051529963, 0.04261365, -0.060234755, -0.0021784026, -0.0025935392, 0.059732575, -0.023548504, 0.014175454, -0.02162646, 0.025582127, -0.016197262, -0.031426992, -0.05076919, 0.006577609, -0.020815704, -0.06278451, 0.027120162, -0.017281758, -0.03938062, 0.017408574, -0.016160022, -0.056017447, -0.019635262, -0.01972465, -0.0021710906, 0.05494052, -0.02944398, 0.015025788, 0.029812222, 0.037833128, 0.029037131, -0.0061321594, 0.001975557, -0.009204512, -0.0024912173, -0.052739095, -0.009069727, 0.03974065, -0.002196404, -0.0049700444, -0.046796255, 0.014413058, -0.0075573777, 0.053065576, -0.0074465782, 0.013319543, 0.042490102, -0.0069088493, 0.003852613, -0.013758874, -0.06251407, -0.036832623, -0.00706036, 0.048901692)"
62,new,"(0.008738317, -0.03614254, 0.009624612, 0.009649277, -0.025220871, -0.0049939863, 0.040035497, 0.048393037, 0.035504032, -0.037319936, -0.028949773, 0.03509586, -0.004042279, 0.030625034, 0.025838379, 0.0010877624, -0.04976524, 0.01854955, -0.048905015, 0.018604446, -0.020714438, -0.042009342, -0.047046926, -0.014402986, -0.031669237, 0.048260164, -0.03314092, -0.012903273, 0.03980625, 0.04540476, 0.04780178, 0.042463865, 0.036292363, 0.004257012, 0.013535563, -0.013543308, 0.04620019, -0.04775032, 0.008842252, -0.018268716, -0.031186974, -0.0038381107, -0.0119840875, -0.048147824, -0.027073575, 0.0036669374, 0.02003831, 0.01199206, -0.030806875, 0.0119758025, 0.018995192, 0.03906211, -0.023705518, -0.03845332, 0.00396334, -0.041698277, -0.031470135, 0.034006502, -0.040736865, 0.0011137836, -0.010053087, 0.0020028949, 0.041097198, 0.026835587, -0.006089844, 0.03379861, -0.017892145, -0.0003587827, -0.04625994, -0.035075236, 0.005872786, -0.049452793, -0.026579058, -0.017651059, -0.04895723, -0.04471748, -0.03940636, 0.01084267, -0.0021089204, 0.045496415, -0.049864125, -0.04991442, 0.049884114, 0.031185005, 0.013169769, 0.04701558, 0.042791355, 0.021365132, -0.045848932, 0.011550821, -0.023609221, -0.036063395, -0.023296475, 0.010406792, -0.02153182, -0.014751781, 0.044705894, 0.0028166883, 0.020631049, -0.04576787)"
63,socialmedia,"(-0.051867645, 0.01710015, 0.006891003, 0.019790178, -0.018826606, 0.026244894, 0.023366457, -0.03240839, -0.0039414926, 0.015009663, 0.017478924, 0.044988178, 0.009707769, 0.059377134, 0.01143169, 0.008462147, 0.010287985, -0.04428867, -0.037067007, -0.013006575, 0.056787014, -0.0121430885, 0.009777067, 0.062993184, 0.035347585, 0.005450334, -0.010282663, 0.0029373472, -0.02737523, -0.031261433, 0.057910763, -0.010463828, -0.038068134, 0.027759565, 0.04400088, -0.03446833, -0.023632485, -0.0071643367, -0.026699984, 0.00045298107, -0.035434585, -0.024980882, 0.031498224, -0.05304255, 0.032011352, 0.0037427645, 0.0043313727, -0.015558759, -0.016798496, 0.04696216, 0.0023454574, -0.032585986, -0.0023583916, -0.024288388, -0.0015002897, 0.033213474, 0.033871207, -0.021148544, -0.04413005, -0.019999895, -0.0031893738, -0.02101751, -0.001481484, -0.040833756, -0.055663172, 0.017810866, 0.020648962, -0.008235753, -0.0038505485, 0.0106287785, 0.027184146, 0.024849258, -0.04249534, -0.05012303, -0.00440516, -0.026955653, 0.020120023, -0.020101594, 0.042410795, -0.00837668, -0.031459145, 0.018169649, -0.0067179254, 0.028468143, -0.042006936, 0.0371496, 0.019098347, -0.009610999, -0.05248961, -0.025121864, 0.0049001016, 0.0028689082, 0.016611286, -0.021180522, 0.030212378, -0.06341747, -0.038192112, -0.04590193, 0.005204772, -0.0012807056)"
64,lean,"(0.038469967, 0.037119493, -0.045935884, 0.005770959, -0.028950356, 0.014531058, -0.012460584, -0.007923872, 0.027211336, 0.051880933, 0.031356405, -0.025046488, -0.011194307, -0.010145, 0.033378765, 0.013087847, -0.031573318, 0.03427457, -0.043447256, -0.013682217, -0.007568063, -0.0046646968, -0.008821567, -0.013704541, 0.037082475, -0.029542416, -0.01868494, 0.021369975, -0.021674393, -0.029268602, 0.0005742153, 0.0151611995, -0.026610779, 0.006241396, 0.026760017, 0.024573006, -0.030391505, 0.027219156, 0.046503328, 0.03653337, -0.03405612, 0.022382148, -0.027042894, -0.002578601, 0.020524606, 0.017067721, -0.016038205, 0.029899035, -0.037414983, 0.025551505, -0.012735354, 0.013141012, -0.009328494, -0.04642435, -0.0039168047, -0.020086585, -0.005464942, 0.028443681, 0.017881177, 0.030665174, 0.049595546, -0.020770863, -0.043650936, 0.004242931, 0.033320952, 0.057180338, 0.012112018, 0.013857821, 0.005795814, -0.035350885, 0.008405483, 0.022730727, 0.0063814614, 0.007986233, 0.018708795, -0.043295424, -0.023253782, -0.00059536065, 0.034568418, -0.02156761, -0.053897817, -0.052488983, -0.02159439, 0.018387904, 0.024341855, 0.009759515, 0.013415222, 0.01990064, -0.0013986755, -0.043092195, 0.044369347, 0.035188142, -0.014428743, 0.021832498, -0.026925273, -0.022667205, 0.007100829, -0.005759926, 0.0049670907, 0.017384559)"
65,Hi,"(-0.012134671, -0.048842978, -0.015071917, -0.033408716, -0.03848355, 0.039651122, -0.02735349, 0.012228418, -0.043926504, -0.037906934, -0.011797905, 0.042807054, 0.001934696, -0.00024332851, 0.041410517, 0.0072119944, 0.04863188, -0.047502317, -0.039850067, 0.034217563, -0.045936763, 0.031518493, 0.040512327, -0.015646398, 0.020492818, -0.0129593015, 0.046872962, -0.03490758, 0.042843167, -0.04697448, 0.018266592, -0.01676283, 0.038948778, 0.042964008, 0.04915685, 0.030857358, 0.032206144, -0.0010886677, -0.01078067, 0.01541381, 0.011685766, 0.01826742, 0.0487458, -0.042144276, -0.045375384, 0.035322253, 0.018797014, -0.013880111, 0.019494224, 0.029094283, 0.00029393286, -0.03272388, 0.04641478, -0.04705509, 0.03433455, -0.030312777, -0.016135298, 0.019784395, -0.03504636, 7.579476e-05, 0.010912728, -0.022068799, 0.017823223, -0.031669915, 0.02378377, 0.02350216, -0.011262346, 0.025225375, -0.018816782, 0.03620975, -0.038775027, -0.047389675, 0.04775602, 0.006389927, 0.024273742, 0.0133352615, 0.010218322, 0.039478634, 0.041684616, -0.03616043, -0.007478345, 0.041588474, 0.034595158, 0.033640612, -0.0009734258, -0.023440361, 0.014569748, 0.017172422, -0.021420492, -0.03808602, 0.003572844, 0.040772703, -0.0005401373, 0.021626223, -0.034113728, -0.0065686107, 0.010244884, -0.04721899, 0.03757936, -0.04026171)"
66,Being,"(0.01741277, -0.048131872, 0.021715868, 0.0040018335, 0.049489025, 0.049309243, 0.04099467, 0.029396776, -0.019995881, -0.04226918, 0.02448498, 0.012820389, -0.02516303, 0.037108053, 0.031742524, 0.0070094243, -0.0013594143, -0.045757473, -0.0047388077, -0.016337108, 0.031024385, 0.028406505, -0.034996938, -0.025047516, -0.04061804, 0.014158573, 0.018046211, 0.044810425, 0.027251843, 0.012140762, 0.005117845, 0.00813378, -0.017453216, 0.024974357, 0.026588771, 0.024330545, -0.011551131, -0.0402961, 0.008269526, 0.022462118, -0.0100476965, -0.034537543, -0.030576825, -0.028295387, -0.02265495, -0.037524115, 0.043456044, -0.011413444, -0.015229128, -0.03905177, 0.047856893, 0.03084736, -0.023838436, -0.015739381, 0.049180035, -0.03178786, 0.010233402, -0.0056348927, -0.040317655, -0.018774832, 0.026158247, 0.00234152, 0.023442473, 0.012946498, 0.04903395, -0.04982387, -0.02427162, 0.013033185, 0.04887105, 0.0011455193, -0.028247094, 0.0016920567, 0.040108148, -0.034945644, 0.020385254, 0.02913994, -0.015144646, -0.014849879, 0.030314568, -0.011354543, 0.02496494, 0.045462135, 0.026884604, 0.026142191, 0.03729445, -0.046007123, -0.03176861, 0.020444918, -0.011982035, 0.040313814, -0.036033966, 0.038718615, -0.0038460717, 0.022826169, 0.014342491, -0.02380985, -0.029768182, 0.010312021, -0.034808446, -0.03277874)"
67,Quake,"(0.027275335, 0.034389745, -0.026201006, 0.03158104, -0.020026604, 0.022381686, -0.062420603, 0.030047655, -0.057655234, 0.049393337, 0.060040604, 0.0048597157, 0.032154992, 0.025017723, -0.025337776, 0.032076694, -0.03659863, 0.024430556, -0.03744647, -0.008175542, 0.0038542391, 0.045172542, -0.06065274, 0.008505714, 0.0004984527, -0.022255441, 0.060109768, 0.03412314, -0.07171119, -0.007196992, 0.06130785, 0.05135364, 0.01507974, -0.044129837, -0.029110959, -0.06294509, 0.01728934, -0.06618439, -0.009193787, -0.00844605, -0.043425225, -0.027395567, -0.040637974, -0.059186045, -0.053765908, -0.049537998, 0.032438517, -0.015184892, -0.0070591606, 0.030561155, 0.0033010251, 0.000735249, -0.027952017, -0.010778312, 0.026671339, 0.059675783, 0.030065475, 0.06568266, -0.0035250399, -0.057438713, 0.025540745, -0.03772183, -0.039535843, -0.043683033, -0.0053721005, -0.031003335, 0.018593313, 0.0066552307, -0.051523943, -0.06865723, -0.01837806, 0.031811997, -0.021897918, -0.054512903, 0.025883427, 0.009788729, 0.04386005, 0.052227426, -0.017899117, -0.046179265, -0.04570896, -0.025291784, -0.017448602, 0.046191677, -0.0015440369, 0.018272685, -0.019799465, -0.058767844, 0.011592922, 0.01480588, 0.0013395998, -0.06791279, -0.010578527, -0.04805223, 0.0019293429, 0.014078929, -0.069181114, -0.05816951, -0.023703147, 0.04757259)"
68,Nagarkot,"(-0.0023179064, 0.022397298, -0.033331312, 0.021580908, 0.026406337, -0.021006005, 0.03189902, 0.030861165, -0.034588844, -0.0147769125, -0.041951433, -0.03528843, -0.027289202, 0.032584716, 0.042904474, 0.016391814, 0.014516283, 0.029203067, 0.047349505, 0.0139410775, 0.011003224, -0.037986387, -0.01662596, 0.016773704, 0.024753492, -0.006100372, 0.013572644, 0.038911205, 0.01826733, -0.030641394, -0.0048083267, 0.027872598, -0.022169467, -0.013282056, -0.053057734, -0.04331791, 0.038389936, 0.011128331, -0.03950565, 0.0057103066, 0.04923273, 0.02847859, 0.014607411, -0.00014681676, -0.0075719487, -0.028334208, 0.034307152, 0.011248423, 0.0031286038, -0.04685443, -0.003147051, 0.037852786, 0.024230963, 0.0011128648, -0.02057444, -0.01702491, -0.026030805, 0.011821436, 0.021316333, 0.030937942, -0.035577644, -0.03847616, 0.0026283823, 0.022983061, -0.001107814, 0.051326998, 0.017745338, -0.011278435, -0.011268097, 0.01968177, -0.036242984, -0.00830402, 0.009688344, 0.019155404, -0.008595109, 0.008547363, -0.00071882666, 0.0076935017, 0.016313221, 0.028910113, -0.0051877704, 0.038180888, 0.022503898, -0.057034362, 0.011297948, 0.03145465, -0.018274931, -0.008363906, -0.033012982, -0.05560136, -0.008267014, -0.013626313, 0.023597838, 0.035535663, -0.016601682, 0.016352996, 0.028601881, -0.034991264, 0.02101492, -0.019014847)"
69,happen,"(0.006288767, 0.023642268, -0.0013152957, 0.019833531, -0.041361474, 0.02457093, 0.0052334294, -0.008848824, -0.038005542, 0.023869548, -0.007473968, -0.022837197, -0.043931115, -0.03970673, 0.020429019, -0.044636834, -0.02884233, 0.0388858, 0.011270296, 0.023647908, -0.019749546, -0.012700953, 0.019634817, 0.040480886, 0.026521873, -0.047739733, 0.035932276, 0.03849652, -0.036728762, -0.033027247, -0.0037395135, -0.040353168, 0.0360968, 0.020026613, -0.04841105, 0.009931814, -0.042705704, -0.03443079, -0.0009523146, -0.0065551996, -0.03657485, -0.030005826, -0.027386034, 0.049734537, 0.043349277, -0.037576687, -0.016424667, -0.010602094, -0.030684186, -0.022920597, 0.04726464, 0.020485524, 0.025215838, 0.007013131, -0.038274862, -0.020248462, 0.008205913, -0.0077474006, 0.0070735104, -0.023804057, -0.04164176, -0.0019089691, 0.041032795, 0.02930737, -0.024409235, 0.009300768, -0.012919735, 0.016226102, 0.019067194, 0.037613813, 0.015286449, -0.006397426, -0.0037212856, 0.023315977, -3.4760684e-05, 0.043331157, -0.042051695, 0.026229683, -0.005158864, -0.010018371, 0.038337696, -0.029919613, 0.009911049, 0.03433155, -0.008238755, -0.032026246, 0.03246894, -0.049424436, -0.031880938, -0.043703903, -0.017849553, -0.038273156, -0.039151013, -0.009757329, -0.034777246, 0.027277295, -0.0099750385, -0.0027785674, -0.004997812, 0.015968848)"
70,work,"(0.0035661783, -0.017740212, 0.01310698, -0.010586138, 0.014503943, -0.012211171, -0.03289477, -0.01771408, 0.03879564, 0.019573327, -0.028311424, -0.025854433, -0.014392469, -0.0033823422, 0.05762622, -0.053748004, 0.056990456, -0.037272558, 0.031616457, 0.052774433, 0.018231286, 0.0035636972, -0.01756689, 0.025653906, -0.015799945, -0.041043248, 0.026397798, 0.022070004, 0.021757096, -0.028269215, -0.043339342, 0.0082262745, 0.044294626, 0.041878242, -0.02938926, 0.0543872, -0.014994283, 0.041169196, 0.01683774, -0.0099249855, -0.01409025, 0.021910882, -0.0024024365, -0.03742348, 0.0013245177, 0.057917546, -0.004581109, -0.021468872, 0.013891693, 0.03488047, -0.01868891, -0.028476128, 0.02033056, 0.00804648, 0.031819634, -0.02625605, -0.03022898, 0.043490656, -0.023130262, -0.011128097, 0.0152293015, 0.015939256, 0.02683512, -0.010214682, -0.00023814614, 0.015455882, 0.03737379, 0.046218593, 0.061606966, -0.012506877, 0.04845981, 0.0021786192, -0.024003647, -0.01784694, -0.023430178, -0.024836415, 0.010229395, -0.018300438, 0.010483512, -0.0024587836, 0.009856021, -0.0374402, -0.022000987, -0.057495564, 0.035708513, 0.008787567, -0.008572594, 0.00674977, -0.007926049, 0.008099552, 0.02008365, 0.0023315866, -0.04712962, 0.05231866, 0.0036285147, -0.021393886, -0.0027316802, 0.034136076, 0.01975906, 0.0067076012)"
71,NewEarthquake,"(0.02763692, -0.01489953, -0.025441855, -0.012167302, -0.026463699, -0.03735141, 0.03878135, 0.016136099, 0.0506949, -0.045576766, -0.0030630436, -0.0064550876, -0.04514818, -0.016376272, -0.020779436, -0.053394318, -0.0045827874, 0.042572632, 0.022742867, 0.048862938, 0.014047093, 0.019906033, 0.0010990894, -0.06577312, -0.06340441, -0.05345409, 0.012893478, -0.03848932, 0.025551561, 0.035004083, 0.026827514, 0.0030842265, 0.022891076, 0.051537234, 0.0019468466, 0.03769121, 0.06201446, -0.0069507477, 0.050575685, 0.0054225824, 0.0057422086, -0.011801504, 0.004224166, 0.038668897, 0.05657399, -0.008666503, 0.019736055, -0.030571172, 0.03921339, -0.032992914, -0.050749037, -0.05229695, 0.0062871017, -0.014103594, -0.0062900395, -0.066268235, 0.027663216, -0.005706904, 0.049724586, 0.06626807, 0.001989203, 0.0579992, -0.030387174, 0.06366445, 0.013681283, 0.040916998, -0.007748148, 0.031818923, 0.0035959864, -0.016562197, 0.004629267, -0.008317109, 0.021989372, -0.01975199, -0.0015261208, -0.00035392732, -0.008724039, -0.006794204, 0.050512426, -0.016093252, -0.055774465, 0.049253676, -0.03288949, -0.016389556, 0.039631765, -0.05025582, -0.0134908445, 0.0609817, 0.0446139, -0.055380844, -0.0547721, 0.05119399, -0.051979333, 0.0019409205, -0.028294079, -0.021395598, 0.019127065, 0.04999877, 0.028876895, -0.05559848)"
72,(,"(-0.039414402, -0.019524006, 0.038161315, -0.0055230083, 0.028384907, 0.004457276, 0.018266002, -0.0449206, -0.029421309, 0.010391054, -0.0070238486, -0.012057009, 0.04721115, -0.03215711, 0.026471494, 0.043297827, -0.041493792, -0.031232446, -0.029954894, -0.009464313, 0.050024252, -0.041835, -0.010532702, 0.036822885, -0.0030780432, 0.04577082, 0.030060627, -0.036270175, 0.022117833, 0.029951517, 0.02244926, 0.015571816, 0.029943177, -0.04301952, -0.026804328, 0.022290975, -0.019645087, 0.015751883, 0.014337842, -0.030955859, -0.02469528, 0.0060523227, 0.0005696316, -0.033985347, -0.028657423, 0.004537189, -0.04401871, 0.010558101, 0.0038771683, 0.018902741, 0.01549862, 0.01857922, -0.026955312, 0.047059886, -0.016368013, -0.03181196, -0.04342032, -0.008306321, -0.0016908294, -0.00049565965, 0.026837291, 0.030061115, 0.037709035, 0.018268079, 0.027646108, 0.011938342, -0.009047847, 0.013651761, -0.005492201, 0.015817204, -0.039957225, 0.03703446, -0.029383611, -0.034451213, 0.03732136, -0.009428812, -0.00613302, -0.025257083, 0.03709866, 0.0063031875, -0.01746327, 0.0030796241, 0.054332826, 0.0451359, 0.016727453, 0.017634114, -0.040861674, -0.04552622, 0.033926297, -0.032048523, 0.03373185, -0.028668074, 0.020494882, 0.042404674, 0.016476411, -0.045519866, 0.010429196, -0.014936068, -0.016788224, 0.024758184)"
73,Responsibility,"(0.0031417236, -0.0075744875, 0.036430407, 0.030076448, -0.013812613, -0.023538554, -0.024694884, -0.033730913, 0.035799336, 0.012321662, -0.012928426, -0.029726183, -0.007543277, 0.04696882, 0.037124846, 0.008484613, -0.026040936, 0.045369234, 0.0488096, 0.015569653, -0.005204212, -0.02503686, -0.010432981, -0.0099823475, 0.03325237, -0.034437846, -0.032270003, 0.027050283, -0.004403699, 0.017809521, 0.025201175, 0.011314284, -0.016585253, 0.022897635, -0.047089517, -0.0024606697, -0.023737455, 0.03747542, -0.01596886, -0.012021266, 0.03436066, -0.04608978, 0.010565102, -0.027386678, -0.021767592, -0.004696764, -0.030089676, -0.047821105, 0.018537942, 0.039329898, -0.004370749, -0.024712253, 0.0140562095, -0.04811568, -0.016645946, 0.036797408, 0.020634975, 0.038659226, 0.03129406, -0.003343545, -0.04891484, -0.03668344, -0.049000263, 0.029395197, -0.025794173, -0.030339707, 0.046088528, -0.007990647, 0.03834522, -0.04795854, -0.02723961, -0.03599008, 0.04746114, 0.026651409, -0.024735415, 0.037835192, -0.021474421, 0.028235856, 0.021567676, 0.0073049664, 0.0027358644, -0.036669157, -0.017095149, 0.010567557, 0.037360024, 0.021055046, -0.0124571435, -0.011318374, -0.037163854, -0.025630534, 0.0041750297, -0.022028208, 0.04994667, 0.017617892, 0.026094828, -0.01827494, -0.042412188, -0.011515368, -0.025258362, 0.04633509)"
74,East,"(0.011036151, 0.042772483, 0.01991099, -0.037111986, -0.03364981, 0.01368285, -0.04382337, 0.0058348593, -0.057753075, 0.008549965, 0.031499412, -0.009367395, 0.03708771, 0.008754249, -0.049346376, 0.06040613, -0.039871167, -0.02521747, -0.018055081, 0.023828005, 0.024326181, 0.022609305, -0.04283468, 0.051614743, -0.021503044, 0.02776233, 0.057014376, 0.054404173, -0.010211276, 0.02613313, -0.03441306, 0.019330561, 0.029710213, 0.0089975195, 0.03898124, -0.016051825, -0.056041405, 0.027111923, -0.042655714, -0.012353353, -0.0025294593, 0.014924175, -0.005454443, -0.022165958, -0.0503496, -0.017701354, 0.044176094, 0.048329324, 0.0014413105, -0.021718675, -0.009356649, -0.020110453, 0.026213925, -0.023422707, 0.032956053, 0.06176393, 0.01908312, 0.039889246, -0.03954528, -0.021342909, 0.05835191, 0.009298056, 0.036024414, -0.039912082, -0.010894774, -0.0431857, -0.019557625, -0.06568262, 0.02398944, -0.04962117, 0.010147685, -0.027149785, 0.026766505, 0.029431863, 0.015734578, 0.06381906, -0.015863929, -0.044282544, -0.03317292, 0.015695518, 0.004863061, 0.0076734275, 0.014276422, 0.0429574, -0.028517481, -0.022305587, -0.02383107, -0.056162335, 0.031162942, 0.0012871543, 0.0435411, 0.019121082, 0.040435757, 0.021786865, -0.03146391, 0.028181251, -8.647457e-05, -0.04569134, -0.011523576, 0.027089437)"
