,Words,Vectors
56,Some,"(-0.0080602355, 0.034089435, -0.011813775, 0.009270947, 0.02752545, -0.0009789111, -0.019502278, 0.04185104, 0.008364338, -0.0015247522, -0.026299227, 0.00070284324, 0.052181583, 0.040327508, -0.023189772, -0.0078110807, -0.042259794, -0.028273646, 0.030324116, 0.017382244, 0.03795573, 0.040580142, 0.054412067, -0.016396075, 0.05405242, 0.036659066, 0.0016634219, 0.0051806555, -0.013015472, 0.0054320158, 0.000450051, 0.02990934, -0.040296208, 0.027850624, -0.0092190765, 0.047127716, 0.013829452, -0.0020906914, 0.018269964, -0.039819393, 0.003339305, 0.033174343, 0.055076066, 0.02764326, 0.0028040542, -0.03219507, 0.048193585, 0.021203088, -0.021275815, -0.021211756, 0.004871956, 0.003118025, -0.007881442, 0.041161258, 0.055918735, -0.038666874, 0.008051953, -0.029975994, -0.026283117, 0.040464368, -0.032486923, 0.013764192, 0.02894793, 0.040000957, 0.0062194704, -0.0055255485, -0.030908747, -0.040215567, -0.016577661, 0.02944011, -0.04328944, 0.003909475, 0.018578239, -0.03360841, -0.038003214, -0.001936227, -0.012857052, -0.0045586904, -0.023416858, 0.057382062, -0.022410443, 0.020903122, -0.03387304, -0.008969488, -0.057422504, 0.0317729, 0.0044591324, -0.0545219, -0.002807755, -0.049809866, 0.03518141, 0.0153376395, 0.027430767, -0.041759048, 0.0118002035, 0.025418226, -0.040022664, 0.022015285, -0.028745163, 0.014126176)"
57,jascurtissmith,"(-0.019170731, -0.028274331, -0.026985772, 0.026776027, -0.057097398, -0.028882, -0.0131617775, -0.025669744, 0.013208462, -0.0113422, 0.05308426, 0.047136027, 0.038676474, 0.03276928, -0.025216289, -0.021555435, 0.040317092, -0.025639778, -0.017718375, 0.048510626, -0.03748386, -0.013499491, 0.0028676647, -0.056125667, 0.025692591, 0.039279185, 0.0533484, 0.020142432, -0.0056110607, 0.04337449, -0.029661996, 0.0017746722, -0.014708313, -0.013795528, 0.028173916, 0.028519683, 0.008070521, 0.040486395, 0.016864505, -0.02633919, 0.014162655, -0.016159654, 0.0291817, -0.053848054, -0.025095787, -0.017488725, 0.008764506, -0.0043435716, -0.04424027, -0.017658599, 0.003257609, -0.05209242, 0.026332684, 0.057049114, -0.0029354976, 0.030335676, -0.0072526745, -0.022884881, 0.0021150142, 0.0031521372, 0.020989284, 0.023006061, 0.024100274, 0.041783188, -0.0062563657, 0.03708417, -0.056443002, 0.03745066, 0.05562599, -0.050140295, -0.039372273, -0.008147274, 0.017517386, 0.012468024, -0.004452563, 6.38527e-05, -0.020373888, 0.0022995656, -0.007612854, 0.01493073, -0.003983604, -0.028619464, -0.041913204, -0.05529662, -0.0400196, -0.05632323, 0.0202592, 0.025222631, 0.0031738388, 0.04174379, -0.022633642, 0.00870565, -0.05352672, -0.020876538, 0.008467017, -0.057674393, -0.033726458, 0.040099975, 0.033078175, -0.013291769)"
58,.,"(0.041904274, 0.041753735, 0.036096122, 0.009808421, -0.022541404, -0.048601236, 0.040167976, 0.032016348, -0.0040385015, 0.0023370385, 0.022006322, 0.038673256, -0.005009521, -0.032491088, 0.037667405, 0.021760967, -0.023365796, 0.014782619, 0.038103584, 0.014034059, -0.041841067, -0.03264712, 0.033553552, 0.019160677, -0.02515179, -0.0018867142, -0.029226435, 0.024117436, -0.009709597, -0.03497144, -0.044502128, 0.027641091, -0.04344933, -0.0068447106, 0.03894079, -0.04523511, -0.004973449, -0.024057377, 0.03799336, 0.025794182, 0.038120333, -0.047037553, -0.03664875, -0.0340171, -0.028193915, -0.0349316, 0.018621538, 0.046401147, -0.015211321, 0.0066928044, -0.026759243, -0.047617223, 0.02875651, -0.023191858, 0.038066808, 0.016105022, 0.008342445, 0.020041596, -0.027679741, -0.03158983, -0.04137697, 9.974092e-05, 0.0024997368, 0.008806907, -0.0077388287, 0.010531761, 0.045458663, -0.042884838, 0.0036895983, 0.026317451, -0.035106946, 0.04473226, 0.028685044, -0.012976836, 0.021543156, 0.0250494, -0.036188602, 0.029828195, 0.017243113, 0.009891819, -0.0031159036, 0.01607294, 0.039576594, 0.033168618, 0.018858243, -0.014330685, -0.031038929, -0.027697146, 0.042737756, 0.0037077777, 0.020410452, -0.0067146905, 0.0004922524, -0.019879354, 0.017687883, 0.03713986, 0.03185891, -0.007351637, 0.025618616, 0.024879169)"
59,4,"(0.0067958836, -0.013898492, -0.03624731, 0.0146703245, -0.041285478, -0.03855986, 0.03137759, 0.018229563, 0.024042144, -0.04688976, -0.017931206, -0.029747756, 0.0040761787, 0.030010859, 0.019308882, -0.00024542725, -0.041064087, -0.028137652, -0.040837258, 0.042902693, 0.04110833, -0.04953389, 0.023322184, 0.051725812, -0.025583658, -0.004583457, 0.028860064, 0.044192098, -0.004774368, -0.02823413, -0.022437196, 0.020572301, 0.046107985, -0.016363014, 0.047053456, -0.012700543, -0.012255117, -0.019642536, -0.008268789, -0.033297937, 0.010100315, 0.02685807, 0.0036880549, -0.034702677, -0.053257924, -0.023224732, -0.037631176, -0.017811578, -0.026842002, 0.04260038, -0.03838805, -0.03562707, 0.030633617, 0.036431476, 0.04685531, 0.030828536, -0.012356051, 0.04752541, 0.020654969, -0.025645766, 0.03418459, 0.010170418, 0.03553999, -0.03944933, -0.001878477, -0.046797153, 0.029553015, -0.033152744, -0.023271965, -0.02094122, 0.014605267, 0.008736764, -0.02981966, -0.0404694, -0.03350117, 0.0013682441, -0.0010657535, -0.025670514, -0.03796988, -0.016591432, -0.027298748, 0.009360548, 0.008025225, 0.0150130205, 0.0008256001, 0.0495379, -0.034059353, -0.04048857, -0.0033157652, -0.033938598, 0.0077705747, 0.0054802923, -0.014364509, -0.033704445, 0.043426003, 0.0057824585, -0.024656769, -0.029794943, -0.004794836, 0.040198952)"
60,KDVR,"(-0.030513735, -0.020321166, -0.025511246, -0.011546769, -0.009463123, -0.011138706, -0.025421986, 0.01920043, 0.034138232, -0.0022826514, -0.020219943, 0.01224779, -0.0028210487, -0.043647032, 0.015784169, -0.030864209, 0.014530485, 0.044124957, -0.017864436, -0.040299393, -0.016426167, 0.036143247, 0.01132858, 0.032952897, 0.030372716, -0.011686718, -0.020663472, -0.03870232, -0.053349566, -0.0030965193, -0.0017755937, 0.033984676, -0.012081286, -0.034850344, -0.033838462, -0.003108284, 0.010696134, -0.01128825, -0.037055433, -0.021730816, -0.00028189571, -0.045959227, -0.03760159, -0.017122043, -0.016400062, 0.040543217, 0.043192104, 0.0032628505, -0.051069338, 0.044221602, 0.025635941, -0.036318075, 0.029665122, 0.012228813, 0.01782124, 0.010108915, -0.02543758, 0.04619463, 0.03948463, 0.007085375, -0.041716624, -0.03311876, -0.016679015, 0.0021490841, 0.029895209, -0.008002242, 0.018765794, -0.023943458, -0.03428103, -0.015059477, -0.03234352, -0.0025890335, 0.011115206, -0.041003525, 0.020322097, -0.028892474, 0.044527322, 0.037791498, 0.054451108, 0.024708997, -0.023985002, -0.0041703316, -0.0027945517, -0.05292578, 0.016523374, -0.029851936, 0.015240237, 0.012576932, -0.048136614, -0.035273507, -0.0041937516, 0.029124876, 0.036437616, -0.012546367, 0.043206066, -0.027295666, -0.009391618, -0.0061834506, 0.046100337, 0.044989713)"
61,WARNING,"(-0.05486973, 0.046232387, 0.023248121, -0.064353265, 0.03882839, -0.025713691, 0.010646766, 0.0417425, -0.023699086, -0.025237141, -0.05464794, -0.06338349, 0.014460658, -0.02252046, 0.026954876, 0.06333293, -0.009209881, -0.045839343, 0.067254685, -0.011604352, 0.025908034, -0.0113261305, 0.024684582, -0.0051485416, 0.06427881, -0.052746978, -0.045991197, -0.011891855, 0.042459153, -0.049219254, -0.04292015, -0.0489736, 0.05833429, 0.014113277, -0.01909681, -0.011203871, 0.041243516, 0.0021343122, 0.017653842, -0.0064399256, -0.03021791, 0.04289227, 0.05880183, -0.02059674, -0.040925406, 0.025935631, -0.0122389905, -0.025966683, -0.026809394, 0.012140869, 0.06427743, 0.035314918, 0.031114934, 0.01579646, -0.0044248444, -0.02388908, -0.022056988, 0.028926618, 0.027242852, -0.014710635, -0.008334101, -0.059124604, 0.018625487, 0.01801813, 0.017299129, 0.0042332145, 0.051596295, 0.052462637, -0.06460881, -0.023860248, -0.001946069, -0.051897157, 0.048322883, -0.010845354, 0.057735346, -0.019293614, -0.006029203, 0.03265023, 0.006782362, 0.016401958, 0.004351109, -0.003405455, 0.00013821996, 0.039187945, 0.00050669286, 0.008506925, 0.023738453, -0.066720724, 0.03804533, 0.021993337, -0.064159214, -0.020557083, 0.03902741, -0.059578337, -0.02462014, -0.03270328, 0.020425541, 0.009605108, 0.03893636, -0.033714086)"
62,Please,"(0.016200801, 0.045198336, -0.016937759, -0.05587033, 0.053924486, -0.029663265, 0.0061197523, 0.022217646, -0.00077338744, -0.051437773, -0.028706124, -0.020868532, -0.022007313, -0.029324913, 0.007679099, -0.014272174, 0.007107604, -0.04638376, -0.039026383, 0.0136207165, 0.03401171, -0.027485393, 0.016260237, 0.031478357, -0.0367306, -0.03728971, -0.018481852, -0.02486884, -0.014225852, -0.046533655, -0.05595368, 0.039210454, 0.009602063, -0.015299295, 0.044085946, -0.014457388, 0.04588198, 0.009884149, 0.0002018642, 0.036539067, -0.0264951, -0.033691976, -0.0034662401, -0.021305082, 0.03286353, -0.025196662, 0.055081215, -0.02650841, 0.01628215, -0.03262499, -0.013030539, -0.018379923, 0.030008117, 0.012082419, 0.021663371, 0.006843913, 0.027997978, -0.016685054, 0.04656232, -0.011818091, 0.03487026, -0.0232358, -0.0033314473, -0.012174986, -0.03413092, 0.0073015597, -0.0081950715, 0.045896657, 0.036145426, 0.02645406, -0.0394138, -0.0057660914, -0.039128017, -0.019926682, -0.016654737, 0.030908378, -0.0309103, 0.015784593, -0.022471936, 0.045844287, -0.0014488373, -0.021999368, -0.0054816063, -0.016700651, -0.055610776, 0.0016692533, 0.05096864, 0.0038297689, -0.020727597, -0.015842566, 0.009938454, 0.009811398, -0.029483099, 0.009896938, -0.010259167, 0.012662212, -0.041322075, 0.0052476935, -0.024963927, -0.031765196)"
63,CALLING,"(0.04488429, 0.008320058, -0.03760216, 0.03748234, -0.03350139, -0.03837037, -0.029092427, -0.055304516, -0.0012782459, 0.031020762, 0.01663037, -0.016851285, -0.012231597, -0.03846096, 0.028892541, -0.040253133, -0.0077281264, 0.0141958855, -0.004570514, -0.010485423, 0.061462935, -0.011308248, -0.0550636, 0.010372573, 0.008282441, -0.00309662, -0.020181835, -0.03205421, -0.03548373, 0.028396167, 0.041714426, 0.0027929372, 0.009232344, -0.028692445, 0.039641764, -0.031725794, -0.044979274, 0.0089563355, -0.012670987, -0.025430072, -0.011489792, -0.036405995, -0.054913703, 0.018060466, 0.04635088, -0.032939002, -0.014634122, 0.012981503, -0.04788075, -0.0379795, 0.0036288002, -0.050852552, 0.0039721276, -0.024899675, 0.0051787533, -0.0113975005, -0.023247197, -0.0100069605, 0.023588851, 0.011299165, 0.006188408, -0.008107205, -0.0002584184, -0.03501971, 0.031106306, -0.013294173, -0.022176653, 0.03243971, -0.0015468237, -0.04747331, 0.028756795, 0.025901228, -0.005801018, 0.04599557, -0.021458948, 0.021873098, 0.05606965, -0.039157137, 0.050547767, 0.032926694, -0.031775784, 0.00069821253, -0.025617106, -0.0544647, 0.0022703523, 0.032754414, -0.044964932, 0.0057274317, 0.03634031, 0.024426397, -0.022521555, -0.052225094, -0.017142892, -0.0007168321, -0.035627525, -0.04686048, 0.018381348, -0.038756143, -0.049709715, -0.022459522)"
64,Queensland,"(0.027815923, 0.03719759, -0.009527059, 0.03191112, -0.001517458, 0.004155987, -0.026989382, 0.02932192, 0.04754946, -0.013997448, -0.026614252, -0.01716194, 0.014396358, 0.04783678, 0.025969315, -0.037726074, 0.043813363, -0.03177617, -0.00082637125, 0.03916122, 0.00075910176, -0.0033366259, -0.027650297, -0.017732551, 0.011100962, -0.002131382, 0.060394406, -0.057861242, 0.03638357, 0.01472001, -0.009072113, -0.026123267, 0.030178139, 0.049591612, -0.01700857, -0.003898195, -0.016535144, -0.008162396, -0.03055383, -0.038536746, -0.044263624, 0.033301372, 0.014915689, -0.034394305, -0.010068324, 0.047797944, -0.045385893, -0.014561282, 0.038831305, -0.027089404, 0.018959988, 0.012975638, 0.00697225, 0.058419, -0.053962357, -0.038289815, 0.00073218235, -0.048645515, 0.0012082692, -0.054984942, -0.04391324, 0.0152306445, -0.0010825873, -0.016504502, 0.011109067, 0.019761635, -0.027139317, -0.05865691, -0.028789036, 0.011497119, 0.040746305, -0.03376762, -0.006438624, 0.01434537, 0.015178605, -0.05036537, -0.028810132, -0.030817414, -0.04287187, -0.03721584, 0.04560613, -0.00614318, -0.017170696, -0.039853156, 0.044721775, 0.038897354, -0.03120555, -0.037437957, -0.010275674, 0.031140583, 0.028855111, -0.035873655, -0.015643377, -0.039860908, -0.00058026885, -0.039184187, -0.011940065, 0.0076868446, 0.016050447, 0.041012105)"
65,situation,"(0.008208262, 0.012108136, -0.027589368, 0.04788206, -0.02836616, -0.010236566, -0.0100853965, 0.0061187525, -0.03748973, 0.039159276, 0.026180347, 0.0031864715, -0.027217094, 0.042499993, 0.020626886, -0.0053139636, -0.026809335, 0.03908358, 0.006528598, 0.034046, -0.013122276, -0.008320905, 0.034475837, 0.00018107216, -0.017886596, 0.018680014, -0.0023867344, 0.0057195355, -0.03599565, 0.024853466, 0.05267528, -0.010689774, -0.03372115, 0.0042790417, 0.047812186, 0.025796019, -0.011356173, -0.034553044, -0.0025645555, -0.013278901, -0.0073629348, -0.017279437, -0.019742044, -0.014388318, 0.042214412, -0.0068888394, -0.018496426, -0.04681934, 0.008913322, 0.009900351, -0.023574853, -0.025701614, -0.034937862, -0.02272288, -0.035442144, 0.024827547, 0.0390242, 0.008999842, -0.04419698, 0.0207356, 0.028835751, -0.016934328, 0.03540168, -0.03258811, 0.042057425, 0.010907527, -0.03351072, -0.00196889, -0.0011432004, 0.047762234, -0.029056808, 0.02596401, -0.013171917, 0.036715347, 0.039695434, 0.0029409395, 0.009090211, -0.017142292, -0.032733776, 0.008966382, -0.012994341, 0.04929258, -0.037033927, -0.03263085, 0.017754922, -0.02473241, 0.01612879, -0.044208538, -0.05044932, 0.013360358, 0.03165564, 0.030354504, 0.010568715, -0.018212568, -0.039358858, -0.054953974, -0.017993247, 0.035081714, 0.022688555, -0.0018744263)"
66,pray,"(0.007899626, -0.048290838, 0.0025161924, 0.015977668, 0.013237689, -0.00399728, 0.018796608, -0.010775527, 0.027210228, -0.004347302, 0.04579991, -0.00906758, -0.036563225, 0.05238366, 0.007955768, -0.010006332, 0.048143838, 0.027519207, -0.028507797, -0.0032463097, 0.013698625, -0.0068036574, -0.043802567, -0.013209478, 0.04154479, 0.015390075, -0.01942424, -0.030799143, -0.013597644, 0.04862216, -0.017806165, 0.04349709, 0.008910722, -0.04298301, -0.04496671, -0.0068642655, -0.023412505, -0.05404967, 0.011163501, -0.011781474, -0.032921672, 0.020411538, -0.017332241, -0.023447983, -0.031967156, -0.007817853, -0.057469152, 0.01976576, -0.0047591375, 0.024699105, 0.02870417, 0.003839577, -0.049282085, -0.01755332, -0.0015439496, -0.013601224, 0.05070415, -0.006728395, -0.026530625, -0.05236674, -0.01534254, 0.055503953, 0.007740452, -0.017008068, 0.030255489, 0.056076523, 0.0044607027, -0.015596455, -0.014582154, -0.042765945, -0.0096117575, 0.003899357, 0.039023183, 0.028419066, -0.03895717, -0.0033014126, 0.01649771, -0.020103185, -0.0051117768, -0.019391807, 0.05598665, 0.013928561, -0.028867917, 0.0117259575, 0.048337575, -0.009903669, 0.017550096, -0.040817745, -0.021915447, 0.036931444, 0.049653582, -0.0028386295, 0.02831555, -0.018856194, 0.02339339, 0.037227403, 0.013601591, 0.020364042, -0.039169423, -0.033088386)"
67,need,"(0.031129029, 0.032023262, 0.04582491, -0.0485785, 0.028968725, -0.030724382, -0.04884417, 0.04087383, 0.03795487, 0.042571817, -0.04180478, -0.041088164, -0.00072431564, -0.007634472, 0.04950836, -0.015928112, -0.028393662, -0.028695941, -0.039229047, 0.008325685, -0.038083196, -0.020901263, -0.020957267, -0.04012555, -0.024548996, -0.014148235, -0.0023379326, 0.040386926, -0.015329849, 0.007681869, -0.038927555, 0.016215358, -0.02895019, 0.026645306, 0.03454962, -0.0051597133, -0.026590968, 0.0055130944, -0.04547229, -0.009845875, -0.027408957, -0.011516679, 0.029501904, -0.035942294, -0.0024898872, 0.027765322, -0.007927775, 0.02315772, 0.045709584, -0.019222498, -0.021697594, -0.012591682, -0.021854842, 0.006336905, -0.004606761, 0.046647456, -0.025443627, 0.035477962, -0.035327148, 0.047142092, 0.011875011, 0.010076176, 0.023484793, 0.0058921576, -0.032463063, -0.040230263, 0.03287295, -0.015091874, 0.011373125, -0.020727051, -0.0015533082, -0.028592443, 0.011036575, -0.010314643, -0.021334505, 0.009568132, 0.014264073, 0.03433651, 0.025787774, 0.002947092, 0.02929378, 0.04493724, 0.0073003396, 0.023294423, 0.047905553, -0.003308475, 0.039461505, 0.03842813, -0.042038046, 0.026917186, 0.0394258, 0.03957163, -0.020548118, -0.0016263239, 0.023383427, -0.04601724, -0.03097328, -0.024833119, 0.025930766, -0.03936404)"
68,We,"(-0.04791024, 0.006098412, -0.041149627, 0.048815478, 0.019584123, 0.018362138, 0.013317812, -0.014129482, 0.034009922, -0.036347996, -0.015248049, 0.030319821, 0.040103104, 0.012185775, -0.03889843, -0.010328986, -0.009397935, 0.03184806, -0.041706227, -0.022054184, -0.026719034, -0.0047960505, -0.00046332926, -0.0070754997, -0.024340285, 0.023728702, -0.04464941, 0.018084649, 0.036244642, 0.017251324, -0.047858465, 0.02235749, 0.04867259, -0.019409645, -0.013228513, 0.037697066, -0.02708428, -0.016109407, 0.004747547, -0.014479935, -0.04671086, 0.044441823, 0.04293715, 0.049942564, 0.007236026, 0.049332667, -0.010976769, 0.009684704, 0.017617825, 0.040613506, 0.01364604, 0.0046455264, 0.042299483, -0.026909018, 0.019217882, 0.044908177, 0.008539271, 0.018722419, -0.0012918003, -0.046320368, -0.0011749864, 0.049400236, -0.016469121, -0.03164073, 0.010193158, 0.030666042, 0.044471566, -0.036182154, 0.045991566, 0.029688071, -0.047303952, -0.0037815943, 0.037066605, 0.0050953142, 0.03301538, 0.009503841, -0.033534277, 0.023509193, -0.023895144, -0.043814313, 0.039862107, 0.00048732758, -0.0039459467, -0.0021951795, 0.03380019, -0.03578298, -0.015550148, 0.016556468, -0.017105937, -0.025035275, -0.01659597, -0.022937728, 0.027278695, -0.034011997, 0.009495448, 0.009389937, 0.00843253, -0.031104207, 0.016661797, -0.017055951)"
69,unaccounted,"(0.033292998, 0.022924628, -0.036857795, 0.014027897, -0.0066260807, 0.013229977, -0.035374068, 0.033706773, 0.0356423, 0.024371672, 0.0046362393, -0.030175222, 0.008289766, 0.009411156, -0.00044684485, -0.045137156, -0.02543105, 0.006745599, 0.005756296, -0.038594794, -0.03463179, -0.034848608, 0.036022607, 0.020144258, 0.040268663, -0.045566358, 0.015007604, 0.0014555678, 0.028367054, -0.049702622, 0.01440971, -0.031301938, 0.042173494, -0.023024846, 0.033634964, -0.012265731, 0.0028609857, 0.019929733, -0.002270043, 0.011096347, 0.0495183, -0.040656578, 0.046514694, -0.0053823963, -0.017511021, -0.0071325414, 0.0025335327, 0.01243769, -0.030657161, -0.031652726, 0.00074480847, -0.03235855, 0.014719773, -0.047204234, -0.006452132, -0.049937487, -0.018511105, -0.02131815, -0.0009839162, 0.017013583, 0.010678589, 0.042531762, -0.041844226, -0.027173389, -0.037932694, 0.0019262321, -0.030480325, 0.009722866, 0.0468092, -0.020149602, 0.0042734854, -0.048806764, -0.008899856, 0.047304872, 0.029137801, 0.030622926, -0.0044756755, 0.014477853, -0.039277256, 0.021584835, 0.0038273819, 0.015987504, 0.025050674, 0.0065804347, 0.0033527613, 0.041024458, 0.038666617, 0.025630604, 0.033045087, -0.045171965, 0.031512354, 0.038984586, 0.0037733093, 0.04105706, 0.0146131255, 0.044829335, 0.03199807, -0.046101082, 0.03752582, 0.03723781)"
70,convention,"(-0.042692807, -0.04672351, 0.033892933, 0.042337287, -0.047281813, 0.019875336, 0.04911891, 0.012243666, -0.019929696, 0.00380975, 0.02523372, -0.042346347, 0.04053202, 0.021703336, 0.03722458, 0.040709283, -0.026323711, -0.03906691, 0.003440179, -0.025309337, -0.0073445328, -0.026887834, 0.0028155819, 0.0070207343, 0.028075363, 0.029933337, 0.0023254529, 0.03995556, 0.003332805, 0.0050264113, -0.045687843, -0.02170831, 0.0134196915, 0.02424473, -0.024538899, -0.030941904, 0.005798556, -0.014639638, -0.014118634, -0.016779136, 0.019635286, -0.0044538006, -0.020458877, -0.0051543005, 0.03933673, 0.034921657, 0.045867767, 0.012082972, -0.0024158135, 0.0011539087, -0.01922685, -0.014137875, 0.027699638, 0.015323248, -0.033551887, 0.0158672, -0.019185424, -0.0153794885, -0.009177614, -0.01850444, 0.00019863993, 0.043059353, 0.030972127, 0.015195038, -0.0236776, 0.031514596, 0.046109322, 0.012318671, 0.013266634, -0.0270105, -0.036391057, -0.029691279, -0.0151921995, -0.010430861, -0.028243793, 0.04211135, -0.04596119, -0.046691786, -0.034787595, 0.040893402, -0.008165278, -0.037205137, 0.012365948, 0.027882937, -0.047102045, -0.007042777, 0.03315587, 0.04233906, -0.018040143, 0.0487998, 0.009399425, 0.011017464, -0.034798287, -0.040240884, -0.0029871687, 0.019428875, -0.03132491, -0.0140386, 0.035355914, -0.04373441)"
