,Words,Vectors
81,lightfusion,"(0.0012524902, -0.025431475, -0.0022354496, 0.012080879, 0.011942428, -0.037322935, 0.0025690352, -0.026794206, 0.049513295, -0.000761552, -0.02674892, 0.03102147, -0.05006933, 0.02474289, -0.014328309, -0.03981592, 0.019219365, 0.033648163, -0.029216327, -0.028111681, 0.030771164, 0.0005263762, 0.024238793, 0.005713158, -0.0039532403, -0.03790657, -0.04600514, -0.029632304, 0.0023174041, 0.005174372, 0.01976308, 0.039377697, 0.04319581, -0.03582179, 0.0007980251, -0.052064504, -0.0086105745, -0.029268367, -0.048091836, -0.00028488756, 0.037688408, 0.034339175, -0.026953112, 0.046636228, 0.0059313257, -0.0004603772, -0.02644422, 0.012288824, -0.039155874, 0.030765014, 0.0016138519, 0.025371624, -0.025425557, -0.007463722, 0.03647075, 0.043559678, 0.023413695, -0.010446773, 0.0007950451, -0.016420444, -0.01095272, 0.00811612, 0.050249744, -0.054127414, -0.011740851, -0.0346319, -0.0012472143, 0.021333676, -0.03437762, 0.019276675, 0.040269963, -0.044442125, -0.013424536, 0.04701161, -0.027769366, -0.0051162434, -0.0035093762, -0.04297764, 0.021343766, -0.03161601, 0.008333205, 0.035305955, -0.006593033, -0.029084846, -0.00022566218, 0.028302891, 0.032399494, -0.043344043, 0.00073690084, -0.00090746663, 0.041443422, 0.0029260654, 0.024821164, 0.023666507, -0.0028903529, 0.0033396047, -0.018109882, -0.037096508, 0.022098955, 0.030624168)"
82,campus,"(-0.047896206, -0.037642695, -0.03475535, -0.022919822, 0.014010195, -0.01571082, 0.025144722, -0.04835937, -0.026625276, -0.04736314, 0.00042064115, 0.048677597, 0.0073631518, -0.002048064, 0.011581946, -0.028222216, -0.03884717, -0.011264216, 0.0017643347, -0.0484774, -0.0004619956, -0.030428946, 0.017984238, -0.011153854, 0.047102902, -0.049112238, 0.00050672144, -0.04307604, 0.011948027, 0.04716401, 0.040731337, 0.02125347, 0.017720047, -0.026955916, -0.004473947, -0.04155786, -0.00029983371, -0.02001269, 0.03886913, 0.04533336, 0.021573272, 0.036082733, -0.046089124, -0.032257713, -0.0057608597, -0.038550474, 0.041662943, 0.026838575, 0.04243784, -0.044945, 0.03195549, 0.043922354, -0.042450644, 0.039561573, -0.0019827373, 0.019958083, -0.028914917, 0.014511634, -0.03259726, -0.021356488, 0.039127436, -0.03270694, 0.048461568, 0.038550865, 0.02523693, 0.016199324, 0.00046076626, 0.04407755, 0.016260926, 0.0328078, 0.03118452, 0.010568537, 0.03702985, -0.03457464, -0.013839327, -0.039243758, 0.005651355, 0.02749319, 0.030315626, -0.024633229, 0.03477818, -0.038215052, -0.038044263, 0.017319653, 0.023547959, -0.012758303, -0.03612014, -0.007540453, 0.020528127, -0.004051231, -0.017838538, -0.0021407604, -0.03867687, 0.019270431, 0.04827671, -0.022550583, 0.045825783, -0.007406853, -0.026220167, -0.0088198185)"
83,Banana,"(0.028261397, 0.004120849, 0.017681267, 0.01479974, 0.018825952, -0.0019701011, -0.029360963, 0.009016179, -0.01900785, -0.042702246, -0.0037788525, -0.035922956, 0.007318426, 0.0029594079, 0.00672213, -0.03207425, -0.0024872795, 0.013077106, -0.0064226165, 0.014963482, 0.048815582, -0.0066910274, -0.013218451, -0.03613641, -0.041867662, 0.012580965, -0.04888711, -0.042664137, 0.026652265, 0.03579965, -0.03728305, 0.037386205, -0.031356953, -0.02487545, 0.019118022, 0.003598906, 0.004369449, 0.033043016, 0.020911966, 0.0007356033, -0.019209076, 0.0043162107, 0.038309786, -0.016194273, 0.042414855, -0.03189093, -0.001737617, 0.031616356, 0.03011619, -0.01696179, 0.0030640736, -0.033321753, 0.03967197, -0.040328514, 0.040860806, 0.043276083, 0.034170676, 0.013231408, 0.017420772, 0.0058454163, 0.031659666, 0.010388531, -0.035215974, -0.0025305972, 0.048525836, -0.037456978, -0.014636673, 0.025665965, 0.03990506, 0.0026211739, -0.0074092373, -0.03090067, 0.016668681, 0.043335605, -0.030621385, -0.026004815, -0.045968186, 0.031796943, 0.0324398, 0.03576528, 0.022359993, -0.04139421, -0.027181769, -0.00092633814, 0.045747746, 0.004417062, -0.010481916, 0.012546051, 0.035502676, 0.03899843, -0.021863211, -0.025290966, -0.02620374, 0.033301, 0.022390578, -0.026075184, 0.043390643, 0.031253684, 0.0396307, 0.04624294)"
84,sunriseon7,"(-0.012137342, -0.021650648, -0.03766527, -0.041243196, -0.005924523, 0.033288028, -0.01771934, 0.032838676, 0.011296164, 0.038921487, 0.03893019, 0.02548815, -0.02941816, 0.025654424, -0.02185371, 0.0419229, -0.033314124, 0.024491075, 0.025943313, -0.013090074, -0.0063024275, 0.0080983415, -0.020288944, -0.03151493, -0.031049801, 0.010426961, -0.030638099, -0.033254553, 0.00684347, 0.011019111, 0.0063044317, 0.0027120821, -0.036569893, -0.031062042, -0.029508257, 0.037871156, -0.03988718, 0.00835235, 0.025799286, 0.03324424, 0.0315045, 0.018043462, 0.034237687, -0.0006882176, -0.0477533, 0.044852484, 0.019024644, 0.017167937, -0.034289934, 0.030684266, 0.04513642, 0.017624248, -0.040369116, 0.001979746, 0.01412132, -0.00905478, -0.01091063, -0.015102398, -0.04048847, -0.04751375, 0.03769401, -0.014453243, -0.03802111, 0.022864465, 0.04862758, -0.022501504, 0.022201452, -0.041892447, -0.029473508, -0.0032174475, 0.034253445, -0.015243769, -0.014589965, -0.040500462, -0.001624383, 0.01702341, -0.0017061606, 0.0073239207, -0.010719359, 0.03310818, 0.041372526, -0.028910507, -0.03089397, 0.028713692, -0.04435171, 0.028247032, -0.0074566714, 0.011021771, 0.0015395656, -0.006755125, -0.041091252, -0.030372178, 0.014354717, 0.03876755, -0.0048886165, 0.04621016, 0.0040845163, 0.029975917, 0.023474466, -0.025311708)"
85,Southwest,"(-0.015572064, 0.025455674, 0.0062653674, -5.1533425e-06, -0.04679219, 0.014526247, 0.007328411, 0.023432758, -0.011408372, -0.021127013, 0.01842212, -0.029406426, 0.03587446, 0.020761866, 0.032393258, 0.022933515, 0.01629874, 0.025620608, 0.036643613, -0.010327529, -0.020053757, 0.03798942, 0.0048216823, 0.015299103, -0.015415498, 0.0064285183, -0.04497962, -0.046500538, -0.016916946, 0.03799799, 0.03612392, -0.047623787, 0.036232717, 0.027184522, 0.031679302, 0.0011779554, -0.022983614, 0.004169665, 0.04545759, 0.036367368, 0.038250893, 0.033819646, 0.021493234, -0.037655428, 0.05393075, 0.02917674, 0.0013842718, 0.018427435, -0.0077416715, -0.014662998, 0.00029629868, -0.027524795, -0.038295005, 0.010846577, 0.0035893049, -0.04705509, 0.055165, 0.05297617, -0.045370117, 0.042046566, -0.0540653, -0.05239228, -0.024470154, 0.03768517, -0.026935516, -0.038316965, 0.049050003, -0.025790038, 0.033959057, -0.008758409, 0.028296128, 0.052717034, 0.006043951, -0.05183985, 0.009197055, 0.009084391, 0.010701909, -0.0036334053, -0.016143112, -0.013829245, 0.01571878, 0.027003082, -0.03641193, -0.035216745, -0.0014588201, -0.008565282, -0.050064128, 0.013608542, 0.012229914, -0.0176228, -0.0150936935, 0.004514677, -0.02083082, 0.035549626, -0.02181652, 0.01581047, -0.02562024, 0.04715283, -0.015951281, 0.050394513)"
86,104,"(-0.01675594, -0.030787092, -0.055869777, -0.039785758, -0.029969444, 0.0052220514, -0.012285097, 0.04254727, 0.04148481, 0.0067627584, -0.0091497535, -0.031266678, 0.03181731, -0.042211976, 0.0035247807, -0.011714453, 0.03404441, -0.011238387, 0.028114296, 0.02082117, 0.004460369, 0.006275146, 0.022803297, -0.040289316, 0.038002368, -0.032242943, -0.014538625, -0.028562391, -0.032181937, -0.037261162, 0.022828935, 0.009733632, -0.024280697, -0.047178365, 0.037541818, -0.00034003658, -0.019641588, 0.05816668, -0.035906423, 0.014800125, -0.0026838873, 0.013772754, -0.050875634, 0.0431545, -0.039480392, 0.01377717, 0.03995775, 0.0178026, -0.053399514, 0.044150356, -0.052341104, 0.040339936, 0.033832975, 0.008969213, 0.027013304, 0.021816242, -0.03396458, 0.01286076, -0.018112596, -0.052099705, -0.013335903, 0.008052909, -0.012881474, -0.010755902, -0.03990619, 0.014002664, 0.03855742, -0.023838598, -0.0076337354, 0.05678346, -0.010008588, -0.033036634, 0.0054821707, 0.046623763, -0.027632244, 0.019367322, -0.026989728, 0.043005392, 0.037589423, -0.029523745, 0.017260736, -0.035004284, -0.02955057, 0.011208352, -0.0054848576, 0.008106384, -0.02045093, 0.01653782, 0.0011324598, -0.024191776, 0.017720867, 0.029256796, -0.010016031, -0.033838134, -0.037617736, -0.033631686, 0.03506033, 0.008571763, 0.051716186, -0.02979947)"
87,operate,"(-0.009462291, -0.04826839, 0.028709667, -0.0010325208, 0.023842702, -0.04499766, 0.007463218, -0.006655042, 0.0030805743, -0.02811126, 0.030664703, -0.009703491, -0.019962505, 0.00017810712, -0.028176213, 0.022333965, 0.009157095, 0.001896225, 0.034338836, 0.037809424, 0.007948647, -0.04319327, -0.048927963, 0.02873183, -0.03870556, -0.0037132718, -0.019164681, 0.01047688, 0.020979227, 0.029809978, -0.014926022, 0.040765926, 0.021079738, 0.016659673, 0.040197775, -0.02908191, 0.023815775, 0.03285523, 0.0145595465, -0.019358283, 0.0016196572, 0.0030306827, 0.0013984758, -0.030471688, -0.005230136, 0.02912381, -0.030922042, 0.015806314, 0.03266162, -0.0346219, 0.03854202, -0.02849299, 0.039540764, 0.022212207, 0.04017247, 0.028172486, -0.020770807, 0.03968748, -0.018537885, 0.030124402, 0.051223904, 0.04581185, 0.054396532, 0.012608964, -0.036200136, 0.0119959535, -0.009753079, -0.029420009, 0.02151885, 0.016736418, 0.045860324, 0.00446325, 0.025487684, -0.017643826, -0.003741259, 0.007557041, -0.01585929, 0.045982055, 0.028250512, 0.035580445, 0.037888948, -0.014256434, -0.035068832, -0.024107227, 0.026211279, 0.046591587, -0.02951308, 0.0194378, 0.024741907, 0.020064728, 0.032212146, -0.014387707, -0.025905535, 0.0027811946, 0.030448798, -0.045712564, 0.03671515, -0.0012563133, 0.0076319743, 0.029425327)"
88,badly,"(-0.049939267, 0.012446831, 0.032810494, -0.015875336, 0.012036078, 0.027180221, -0.0071446737, 0.012565885, 0.0197448, -0.016931966, -0.011502883, 0.04812491, 0.035784893, -0.05436208, -0.0013205064, -0.020386538, -0.017116288, -0.048635673, 0.0060015125, -0.02006668, -0.012462767, -0.009764575, -0.018360168, -0.010827739, 0.038704213, -0.00025829414, 0.0097368015, 0.03368508, -0.046325564, 0.00041771634, -0.042822156, 0.050626896, -0.023707932, -0.020208156, 0.05797692, 0.02596332, -0.040370032, 0.05475971, -0.043024413, 0.014588543, 0.028963177, -0.025443533, -0.02682566, 0.056108747, -0.016921686, -0.02821023, 0.0035528825, 0.038305417, 0.008211968, 0.051999994, 0.012095355, 0.021345962, -0.014232577, -0.014965512, 0.015118645, -0.0391818, -6.936374e-05, 0.02779996, -0.019601336, 0.012624268, 0.034690965, -0.029563807, -0.029879063, -0.00021668915, -0.037048742, 0.038855843, -0.01343724, 0.005883921, 0.057842616, 0.04686376, 0.019290198, 0.018236179, 0.060513783, -0.00028317655, 0.011993229, -0.0074203084, 0.043216947, 0.0116324155, 0.011779256, 0.04904579, 0.016091056, 0.061808202, -0.0040407246, 0.051525015, -0.044758666, 0.028265962, -0.027138993, -0.056562185, 0.036440928, -0.03772576, -0.011122386, 0.04059851, -0.019473169, -0.020267827, -0.0044562365, -0.03011504, -0.06293138, -0.029079944, 0.051472764, -0.017885849)"
89,Tropical,"(-0.028793667, 0.03295738, 0.017554434, -0.005756302, -0.014308977, -0.03052947, -0.03821058, 0.022720411, -0.023054058, 0.0030457193, -0.03759784, -0.016331473, -0.037831333, 0.04110736, 0.024858437, -0.038516242, 0.011089482, 0.04798699, -0.0014892408, 0.023959821, 0.026394852, -0.029351545, -0.01546351, -0.008916686, -0.035872594, -0.030541493, -0.027826494, -0.0052673547, 0.037040737, 0.0002365786, -0.02890235, -0.015507462, 0.024067191, 0.0073759505, -0.004554109, 0.031285647, 0.05428537, -0.050668944, -0.01458489, -0.0144635085, -0.029806191, 0.020294229, -0.01504194, 0.029308103, 0.027018882, 0.03991695, 0.04433521, 0.009172263, -0.022310646, -0.032030977, 0.053705245, -0.040234637, -0.039144494, 0.030673562, -0.02974421, -0.043391593, 0.013987116, 0.029817704, -0.037314873, 0.002806762, 0.036697492, 0.03830177, -0.044458047, 0.024353826, 0.057657767, -0.03736309, 0.059438452, -0.016427865, 0.011195887, 0.026012916, -0.012795872, 0.002588246, -0.053556636, -0.042045094, -0.003902875, -0.0034679228, -0.012609711, -0.0075208833, -0.014549698, -0.05122801, -0.01552159, 0.021529198, -0.017726533, -0.045596138, 0.037763923, -0.006219018, -0.009322204, 0.048490025, 0.015204465, -0.022005279, 0.05151701, -0.031918615, -0.0021615566, -0.023782017, -0.0034237972, -0.0238352, -0.025165409, 0.035537515, 0.020853955, -0.040454462)"
90,Areas,"(-0.039091893, -0.011031127, -0.032666165, 0.000241167, 0.06525227, 0.06242359, 0.052879307, -0.007965757, 0.04087768, -0.01207717, -0.057783403, -0.020989573, -0.02497507, -0.04392063, 0.006597678, 0.028289244, -0.039148513, -0.014423596, 0.025247475, -0.02689267, -0.032838326, 0.039465215, -0.054821793, 0.006306505, -0.008882055, -0.005353154, -0.01813706, 0.008190725, -0.065276965, 0.049541667, 0.04347513, -0.010530161, 0.06307513, 0.022419889, -0.015585643, -0.026112996, -0.06016477, -0.03200569, -0.05738215, -0.01667074, -0.05411957, 0.02345522, -0.014021501, 0.005985993, -0.05760875, 0.056994513, -0.034822807, 0.0075558024, -0.04872053, 0.049677048, 0.005366857, -0.033522893, -0.041503254, 0.03702123, 0.0034620832, 0.061447766, -0.03535381, -0.04857043, 0.034175493, 0.0078024413, -0.01854933, 0.05966457, -0.034527466, -0.052871782, 0.02243151, 0.04046737, -0.038217135, 0.061317153, 0.045222957, 0.064546056, 0.05611371, -0.014744224, 0.044488702, -0.017854895, -0.01603034, -0.03622422, 0.046301134, 0.04613438, -0.05859744, 0.05743826, -0.03255127, 0.019259302, -0.013998459, -0.0033583501, -0.05097278, 0.013109777, 0.0074019255, 0.024598824, 0.051816303, -0.0631059, -0.015135027, -0.0024183437, 0.00807262, -0.03290186, -0.019173821, 0.022692934, 0.0050408947, -0.04407798, 0.0026100855, 0.013832138)"
91,town,"(0.013114702, -0.04730182, 0.027504321, 0.013999127, 0.012843061, -0.017657861, 0.026867999, 0.042088997, 0.035419296, 0.05234053, -0.0014572069, -0.044083744, -0.0116814785, 0.020116676, -0.026124565, -0.04742577, 0.057132438, 0.035066333, 0.015934229, 0.038751755, 0.04405135, 0.033246286, -0.029039642, 0.03820281, -0.031043053, -0.0072144656, 0.005349766, -0.011724059, 0.05490171, 0.02326316, -0.034165557, -0.0007964726, 0.017718853, -0.031096337, 0.009237852, 0.038871743, 0.042536173, -0.045595024, -0.013488675, -0.00065682794, -0.026656693, -0.049097735, 0.021513697, 0.036164973, 0.0038957503, 0.013496965, 0.02846045, -0.0174292, 0.0067165745, 0.014519189, 0.0465816, -0.00287955, 0.024020312, -0.02313129, 0.026952988, -0.026761375, 0.016441975, 0.056977734, -0.011933243, -0.014172517, -0.04404735, -0.0007107424, 0.023935879, -0.0013274121, -0.036588907, 0.026346095, 0.0075941463, 0.03985018, -0.048691608, -0.0494316, 0.04543812, -0.027017932, -0.03785852, -0.043667596, 0.02973094, -0.030639447, -0.015691387, -0.019455453, 0.057078004, 0.023931818, -0.046523523, -0.0105880685, 0.022535166, -0.019515987, -7.239157e-05, -0.0064669386, 0.021034764, -0.0024201197, 0.0007590757, -0.012381628, -0.016118594, 0.037746955, -0.023217805, -0.008455346, -0.037873063, -0.04078236, 0.0049298164, -0.00011331178, -0.049325585, -0.0020455075)"
92,Traffic,"(0.031832527, -0.047894146, 0.042573366, 0.044587504, -0.0039657727, 0.014542986, -0.047591414, 0.024912525, -0.0055107847, 0.04384966, 0.043272164, 0.02522922, 0.01862384, -0.011833478, -0.03668022, -0.046690773, -0.01113696, -0.012518298, 0.02425361, 0.00012248755, -0.011018969, -0.0071426407, 0.027747441, -0.041528426, 0.031818736, -0.019222725, -0.025868976, -0.018172372, -0.024542082, -0.04688705, 0.003935136, 0.027058337, 0.03559414, 0.0047083274, -0.023709595, 0.032844592, 0.012361646, -0.028162682, 0.035081927, -0.022730172, 0.036773372, -0.004024636, 0.020478252, 0.01741672, -0.011047386, -0.029160822, -0.0044640675, 0.049209762, -0.029081631, -0.046430077, 0.0012184866, 0.005631447, 0.0040072687, 0.03675585, -0.041795753, -0.039212704, -0.043685257, 0.00028017908, 0.04397725, 0.011368085, -0.005015336, 0.042822253, 0.011364996, 0.0264063, 0.0034091473, 0.041218925, -0.040366612, 0.001532685, -0.018568445, -0.049634207, -0.042183746, 0.0260708, 0.041882817, 0.020910788, 0.043561567, -0.01671958, -0.0088784695, 0.027042959, -0.017528974, -0.046195365, 0.003955256, 0.034046505, 0.018750358, -0.02218479, 0.031380024, 0.04273982, -0.04044143, -0.029584302, 0.01902065, -0.04754896, -0.0009588711, -0.02566948, -0.02204243, -0.023195684, 0.027138058, 0.005730413, 0.0063392743, -0.00031063706, 0.0069065094, 0.031015169)"
93,SOME,"(-0.046044815, 0.03393251, 0.04491118, -0.015295543, 0.020781223, 0.020225633, 0.041430738, -0.0014499202, 0.0497736, -0.03500272, 0.020270538, -0.043137994, 0.02631959, 0.031842057, -0.018643212, 0.047781948, 0.027429212, 0.0012750626, -0.011611581, -0.026319265, 0.025467645, 0.017920423, -0.0075113885, 0.027883317, -0.0018022545, 0.047299575, -0.029141832, -0.0117852315, -0.041038442, -0.0044040084, -0.036230065, 0.009474553, 0.0028713234, 0.040577065, -0.033420585, 0.026706759, 0.033764903, -0.010403942, -0.003411878, -0.012728415, -0.012508262, -0.0065485127, 0.032996956, 0.0063252337, 0.043732826, -0.03951179, 0.03314993, 0.0026580207, -0.013993479, 0.04456148, 0.00027460977, -0.014363002, 0.034640063, -0.03032273, 0.012518767, -0.0018392205, -0.031058168, 0.018894363, -0.0084323995, 0.040345658, -0.022550141, -0.00311023, 0.032985542, 0.018460084, -0.013176084, -0.022806669, -0.045366693, 0.022236649, 0.0102025755, 0.040036213, 0.04776821, 0.029523078, 0.037910167, 0.011498652, -0.007825803, 0.043542814, -0.027644897, -0.00937327, -0.0033995882, -0.037161708, -0.004852522, 0.031130318, 0.04502965, -0.020355582, 0.035726164, 0.007958461, 0.0020210147, 0.019927565, -0.04607699, 0.030410301, 0.01837523, -0.0048987865, -0.0037214868, 0.028160784, -0.0027528033, 0.0033694021, 0.009185828, 0.021790292, 0.041119467, -0.013288248)"
94,dost_pagasa,"(0.040682722, 0.00628121, -0.0017317242, 0.05439474, 0.0014682683, -0.03926535, 0.02843023, 0.009196191, 0.004616376, 0.057866983, -0.024274876, -0.031553913, 0.03760405, 0.03592444, -0.0018827654, -0.013082742, -0.017473567, 0.0044100266, 0.030504283, 0.00581094, -0.031719252, 0.018247139, -0.015388666, 0.020894073, 0.037612826, 0.051053237, 0.03604243, -0.010060717, 0.0035404896, 0.024679812, -0.03363168, -0.05821232, -0.024190567, 0.014027104, 0.027385049, 0.031622447, -0.026038425, 0.036189146, -0.034678597, -0.051127255, 0.029238135, -0.052313637, 0.028287323, -0.0065215603, 0.05513307, 0.016383478, -0.009663278, -0.044344172, 0.055345293, -0.020014768, 0.020564234, 0.007295963, -0.020255914, -0.058396045, 0.0066564824, -0.006102819, 0.037396487, 0.050362673, -0.001241222, -0.018013284, -0.028567763, 0.021796396, -0.039072573, -0.039479136, -0.0031286825, 0.010131062, 0.01871614, -0.03330272, 0.00022239989, -0.04285988, 0.009416326, 0.038615536, -0.057058506, -0.014695431, 0.017880812, 0.032739267, -0.04701201, -0.04353532, -0.030434716, -0.054088045, -0.014260548, 0.025535123, -0.007903754, -0.012756617, -0.0039911754, 0.043602176, 0.0461122, -0.010642945, 0.035356607, -0.030780766, -0.025093028, 0.03302047, 0.009664648, -0.019440122, -0.025469601, -0.01762785, -0.033285033, -0.040905304, -0.012817702, 0.04934525)"
95,cycloneupdate,"(-0.023422886, -0.045191348, 0.031304266, -0.0323983, 0.023760129, -0.03075695, 0.045199264, -0.049000442, 0.04314429, 0.027346242, -0.04679921, -0.014472984, 0.002778042, -0.018190347, -0.042973425, 0.01237582, -0.011541568, -0.0060080774, 0.01288804, 0.035842028, -0.011898745, 0.0014485493, -0.03628826, 0.01681504, 0.035406623, 0.026911903, -0.023473656, 0.021435369, 0.025266338, 0.012812603, 0.049573373, -0.014908493, -0.018547487, -0.049437452, -0.028881336, -0.0333578, -0.035702, -0.012017705, -0.028484715, 0.026651356, -0.033779524, 0.031128194, 0.0048192516, -0.009226918, -0.047611274, 0.03244314, 0.016199443, -0.022230184, 0.039136972, -0.042790424, 0.0028360859, 0.016911242, 0.005086519, -0.03625674, -0.021662116, 0.024560321, -0.046302654, 0.016856495, 0.01989894, -0.014198266, 0.012355067, 0.033095907, 0.0020273924, -0.012425385, 0.004117895, 0.009386875, 0.004456114, -0.04758054, -0.033036433, 0.016520549, 0.047594238, 0.022962678, 0.02830578, -0.008154929, -0.049964465, -0.044383325, 0.006314993, 0.023137454, -0.026339365, 0.004970789, 0.005566526, 0.03725506, -0.044339538, -0.028007114, -0.010928869, 0.04267535, 0.02000666, -0.04725057, 0.014744114, -0.027889216, 0.017954577, -0.033638082, 0.0019107349, 0.04403991, 0.03153113, -0.044517696, -0.008725442, 0.042562712, -0.047325827, -0.014808189)"
