,Words,Vectors
108,Everest,"(0.054136645, 0.05111538, -0.025766607, 0.03479096, -0.023474243, -0.020415759, 0.033812467, -0.023393536, 0.0084827505, -0.038484033, 0.048028726, 0.008704617, 0.060638424, -0.032642942, 0.014490632, -0.0018267903, -0.044918437, 0.00039621297, -0.02776197, 0.058008213, -0.058793977, -0.031051015, 0.026731964, 0.05071896, -0.022451311, 0.022344284, -0.026649265, -0.014626176, 0.029775042, -0.027096868, -0.064697914, -0.012269991, -0.020097889, 0.037016455, -0.034709778, -0.022302143, 0.016828224, 0.018150643, -0.030675232, 0.010786004, 0.0022427782, 0.02728376, 0.06292022, -0.03244029, 0.02992064, 0.0010210196, -0.030120999, 0.018906666, 0.0021121178, -0.015287881, 0.0057529383, -0.01620126, 0.0011203247, -0.035078432, 0.032408748, -0.028368423, -0.016235901, 0.041175965, -0.03333258, -0.030731115, -0.056662906, 0.035391994, 0.023377363, 0.019377975, -0.028542155, 0.046908863, -0.000666132, 0.01068673, -0.01938965, -0.008630766, 0.016433483, 0.047487985, 0.03696762, 0.04255529, -0.05143097, 0.053174954, 0.021349035, 0.026206838, 0.04535123, -0.04846194, -0.044300027, -0.052169107, 0.00934046, -0.049631134, 0.021256648, 0.049860172, 0.058719285, 0.004075202, -0.029176094, -0.019593095, -0.029007697, 0.03630957, -0.020566316, 0.033958256, 0.010297131, -0.03891359, 0.025277162, 0.019096414, 0.013036691, -0.029370153)"
109,``,"(-0.047198735, 0.014033715, -0.028662248, 0.05382059, 0.042433284, 0.036112018, -0.01500889, 0.00461979, -0.032071956, -0.011332586, 0.013905732, -0.019589983, 0.03362868, -0.050517023, 0.013618454, 0.033713296, -0.011653935, 0.057585612, -0.053882092, 0.037080757, -0.028723193, 0.031612176, 0.0047451532, -0.041476447, -0.001835716, 0.027888114, -0.03607887, -0.02660645, 0.044071842, 0.011527015, 0.016163079, 0.013527845, -0.018748859, 0.018732663, -0.0056447, -0.00050112105, 0.05147585, 0.02797796, 0.019234179, -0.022791408, -0.029886672, -0.020684317, 0.0108822035, 0.017062124, 0.024844572, 0.049251676, 0.03302715, -0.033235416, -0.010205846, 0.0045224964, 0.014082318, 0.030604575, -0.02939506, 0.026510077, -0.00819923, -0.005482164, 0.015236646, 0.008596741, 0.041510496, 0.03624301, 0.038210597, 0.0033038463, -0.027518202, 0.037418082, 0.038101833, 0.0033547084, 0.0054734023, 0.015454261, -0.04104551, 0.042594153, -0.017044336, -0.022882331, 0.0064921947, -0.005354794, 0.027745971, -0.044545967, 0.0079841, -0.038274884, -0.018878609, 0.043177787, 0.044252187, 0.048348192, 0.026818942, 0.030224897, 0.010854022, -0.013430221, -0.03908602, 0.015780285, -0.019431619, -0.007880145, 0.0033236186, -0.011465611, -0.029610662, -0.009360426, -0.00044631737, 0.055425737, 0.011290446, -0.011612292, 0.047378, -0.014542289)"
110,$,"(-0.005681476, 0.0018867942, 0.028393516, -0.035719506, 0.01697361, 0.0014049895, 0.0009489421, 0.03445133, 0.020200683, 0.0021522797, -0.03246296, 0.015129672, -0.059515253, -0.007599529, 0.0317879, 0.0031226026, 0.03426414, -0.011490423, 0.034556013, -0.040975723, -0.010936052, -0.056259945, 0.02115059, 0.019179238, 0.0013401285, 0.023827909, 0.02626494, -0.037206646, -0.0028952088, 0.026777593, 0.039696038, 0.00927651, -0.058314472, -0.027592521, -0.007912327, 0.031652045, -0.023407692, 0.032525398, -0.014613639, 0.037865277, -0.026378635, 0.024345038, -0.044157237, -0.021523388, -0.041118763, 0.027894853, 0.026218075, 0.03597269, 0.0073542423, 0.0055328417, 0.020257615, -0.03662037, -0.0312619, 0.017717581, -0.056056485, 0.017119007, -0.028397141, -0.04847367, 0.037388664, 0.038310293, -0.03934659, -0.04721283, 0.010121104, -0.033141773, -0.04390661, -0.056205843, 0.017029038, 0.043949597, -0.005066029, -0.000598968, -0.035154346, 0.033303525, 0.010393645, 0.025553063, 0.045702707, 0.03764601, 0.024073016, 0.019612847, -0.010355011, 0.038083013, -0.029170707, -0.020028945, 0.042165525, 0.04609825, -0.015824273, 0.01532079, -0.05127072, 0.0012260952, 0.055170238, 0.031706486, -0.04407661, -0.023830825, -0.020004783, 0.014534023, 0.054365285, -0.002645439, -0.0149750775, -0.018528637, -0.027189836, -0.026659407)"
111,Times,"(-0.023519922, 0.0010508783, -0.00144694, 0.0068893917, -0.022501945, 0.015801918, 0.0012401342, 0.02364235, -0.030138839, 0.032377053, -0.0028320327, -0.042942654, 0.036509287, 0.0150333755, -0.00640117, 0.019042443, -0.044418097, -0.022531224, 0.047310974, 0.0457553, 0.00401628, -0.0057793744, -0.035906207, 0.036527183, -0.025830245, 0.035174955, 0.00081852823, -0.023394752, -0.041231893, 0.022860054, 0.004378032, 0.018969763, -0.0029808655, 0.03068224, -0.0210832, 0.005067624, -0.019603169, -0.019229246, -0.042044006, -0.025432993, 0.0008206591, 0.036633883, -0.003006041, 0.00567485, 0.03382737, 0.048548426, 0.015427534, 0.034753773, 0.03507415, 0.024350513, -0.01611476, 0.005573429, -0.04887004, 0.013344418, 0.0056268796, -0.015441585, -0.04688815, 0.031134252, -0.049557447, 0.03718314, -0.02566129, 0.024985943, 0.03659154, -0.00030843168, 0.011693429, -0.039491795, -0.034688808, -0.009893097, -0.04779433, -0.0491617, -0.015326418, -0.017864775, 0.0021641143, -0.0394521, 0.013908874, -0.047412064, -0.0038991459, -0.02050103, -0.015687954, -0.047097683, 0.033198033, -0.038028598, 0.04859748, 0.032674436, -0.031386733, -6.680563e-05, -0.048212517, 0.049903046, 0.026281487, 0.0030113086, -0.008272994, -0.049242985, 0.021656934, 0.032091107, -0.0327067, -0.0043458343, -0.025667299, -0.043680727, -0.036236785, -0.048214115)"
112,;,"(-0.038790114, 0.04016694, 0.003049014, -0.025406683, 0.0101076765, -0.023864485, -0.041897953, 0.04434899, 0.021866752, -0.029286157, 0.026947629, -0.021126784, 0.016686155, 0.0030715207, -0.012133198, -0.030968292, 0.012137816, -0.008023655, 0.0043408074, 0.052102752, 0.03321369, -0.005714488, 0.00646082, 0.011978852, -0.038782276, -0.04176655, 0.014718072, 0.042497385, -0.023668371, -0.017727055, -0.0049661943, 0.007922088, 0.042194895, 0.040817615, -0.003244622, 0.017690921, 0.017415054, 0.04003082, 0.036725905, 0.037700098, -0.042650867, -0.04628147, -0.003567799, 0.041702703, -0.0021668344, -0.0017201755, 0.015213218, -0.032738, -0.015519739, -0.025138816, -0.029540569, -0.021771409, 0.010797635, -0.057862546, 0.009368063, 0.05526636, 0.0485363, 0.021926403, -0.013350822, -0.0027773294, -0.049163435, -0.039836623, 0.029372651, -0.014661231, -0.02908356, 0.0035780736, -0.013540074, -0.021560185, -0.023248317, 0.00026847963, -0.023830542, 0.03668529, 0.026308553, -0.008054795, -0.054752193, 0.028573722, 0.005052281, -0.01148505, 0.04689815, 0.03088623, -0.04623837, -0.019511143, 0.033060562, -0.03873991, -0.016805883, -0.0025744594, -0.0070445985, 0.040069506, -0.045328047, 0.032064054, -0.004316519, 0.058101762, -0.0369333, 0.012505812, 0.031439267, 0.026273511, -0.031906907, 0.012755165, 0.04004809, 0.018140446)"
113,second,"(-0.04758307, -0.016820692, -0.04349735, -0.017163087, 0.010782253, -0.009635411, -0.039351474, 0.01163546, 0.036079597, 0.0070201643, 0.044454847, -0.021514261, -0.016709734, -0.04425881, -0.004207086, -0.00016949326, 0.040488016, -0.025368381, 0.024243403, 0.04184215, -0.029722894, 0.026609663, -0.047145665, 0.039732937, 0.036068592, 0.034288432, -0.0148835555, 0.023109984, 0.032166947, 0.01697794, -0.012710772, 0.004346229, -0.006659746, -0.039555825, -0.0351725, 0.045154396, -0.0023858547, -0.04055054, -0.025908006, -0.027980197, -0.022426104, -0.039137375, -0.026769651, 0.019527305, 0.015141074, -0.023691047, 0.024636831, -0.014386643, -0.037718058, 0.0053078756, -0.0054651983, 0.04403467, 0.0413245, 0.026681866, -0.046299946, 0.03778105, 0.0014425293, 0.011047266, 0.006986238, 0.03556632, -0.047375716, -0.009045921, 0.017059099, 0.025275495, -0.044487383, -0.005817987, -0.013933778, 0.004878305, -0.008122504, 0.012562726, -0.04905608, -0.045742154, -0.0033106208, -0.02264737, 0.028989542, -0.0059931874, 0.0074084774, 0.0145079605, -0.006191589, -0.0099627, -0.032500602, -0.04998001, -0.031069363, -0.044481337, -0.043766823, -0.015218448, 0.01607934, -0.0010240786, -0.015687596, 0.020695101, 0.025186386, 0.04033226, 0.015814412, -0.046824064, 0.0034352168, 0.045291375, -0.036562286, 0.0067620166, 0.042365555, -0.02435924)"
114,U.S.A,"(0.049260926, -0.027993083, 0.03693259, -0.0076299086, -0.027962387, -0.033448745, 0.04752508, -0.021813823, 0.041035127, 0.04990867, -0.04595914, -0.007594168, 0.045905914, -0.004638005, 0.0004815571, -0.020135237, 0.030149166, -0.044446684, -0.043124367, 0.013240699, 0.02596457, -0.021296669, 0.04003339, 0.015637469, -0.038406335, -0.03954787, -0.037572764, 0.012642477, 0.0038025752, -0.035090446, -0.016468465, 0.046899308, -0.005750049, 0.045551363, -0.047308873, 0.0014351718, 0.024719778, 0.026566241, -0.022398842, 0.00229498, 0.016278174, 0.008851029, 0.01589254, 0.017768178, -0.040988885, 0.010662891, 0.04632828, 0.03615928, 0.015482429, 0.04626796, -0.033350337, 0.022583213, 0.043052185, -0.03327675, 0.02698249, -0.023466576, 0.04860947, -0.009125911, 0.033444855, -0.03755635, 0.038680147, 0.026690219, 0.015745107, -0.018000353, 0.036277357, -0.009606086, -0.025930643, 0.027521003, -0.00192957, 0.017070998, -0.022722745, -0.029674614, 0.02678423, 0.010927726, 0.036575045, 0.0426736, 0.045349028, -0.008274771, 0.00510782, 0.006573379, 0.02561206, -0.01955471, 0.010609388, 0.018864382, 0.013743851, -0.035383414, 0.025493573, 0.0385989, 0.041288603, 0.048651945, 0.038855616, 0.047797512, 0.019857813, 0.010908522, 0.0028196461, -0.027279854, 0.027749006, 0.024914, -0.0048276894, -0.024654794)"
115,),"(0.045940887, 0.033134352, 0.03366821, -0.04899746, -0.008898474, -0.026568651, -0.026933754, -0.03664912, 0.0040544756, -0.029073143, -0.021127189, -0.037503075, 0.002715148, -0.015451301, 0.0024882331, -0.01590525, 0.010975432, -0.007909168, 0.030384805, -0.010530435, 0.005175136, 0.040348087, -0.009320736, -0.008937776, -0.014685214, -0.002932299, 0.023319755, 0.026470173, -0.033495307, -0.036427297, -0.018231116, -0.040873528, -0.041807104, 0.022144105, -0.0012243986, -0.0034226067, -0.03286107, 0.0090703, -0.01745335, -0.023858964, -0.047426023, 0.00090045854, 0.024723258, -0.02788347, -0.03977219, -0.032906093, -0.020362532, 0.022239689, 0.037984286, -0.021731472, -0.02808088, -0.014604092, 0.0321738, 0.039376054, -0.046242155, -0.020919263, 0.03255489, 0.04947592, -0.031368695, -0.047541525, 0.009583354, 0.03962523, -0.04159684, 0.012943078, 0.0015220419, 0.032813374, 0.047836434, 0.013321225, 0.023033682, -0.04098916, -0.022190142, -0.00081256777, 0.001881063, -0.024805283, -0.033116557, -0.01647693, 0.0042554364, -0.030026412, 0.03655025, -0.0013452768, 0.0030941367, 0.0031877048, 0.04009818, 0.023173597, -0.015880156, 0.007177688, 0.020664286, -0.010731816, -0.012741875, -0.028738737, 0.004724145, -0.0029736273, -0.004728794, 0.016745593, 0.016584385, -0.044224977, 0.005890809, 0.049838852, 0.018630479, 0.016423676)"
116,Gov,"(0.0029320605, -0.028026259, 0.017230753, 0.017893199, 0.02384806, 0.045958783, -0.030173672, 0.029706609, -0.015755914, -0.015025102, 0.04959858, 0.028765846, 0.029200878, 0.0022594817, -0.015027404, 0.048592273, -0.041514743, -0.009252645, -0.037656855, -0.007338524, 0.045826863, 0.0043854006, 0.04105551, 0.008517932, 0.044467214, -0.011995386, 0.014563058, -0.036817513, 0.022454765, -0.0072367787, -0.039758407, 0.0475976, 0.039450314, 0.026099708, 0.0109763965, -0.036780763, -0.0016123541, 0.041942183, -0.015373588, -0.02090223, 0.014667425, 0.00020642206, 0.0027113333, 0.016225185, -0.01813054, -0.04925978, 0.02911229, 0.04596344, -0.027748836, 0.034780692, -0.04471439, -4.922226e-05, -0.039874006, 0.010842778, 0.01558217, -0.033683408, 0.0047211424, -0.043984722, -0.008109093, -0.016424201, 0.010182977, 0.017689768, -0.0029252395, 0.023562621, 0.016631614, 0.046770323, 0.028644573, 0.04305834, 0.03519323, 0.037180576, 0.011599015, 0.042362813, -0.04439945, -0.017927337, 0.036571395, -0.028559852, -0.033706985, 0.018958118, 0.02636582, -0.024002422, -0.0208385, -0.02761333, 0.020389523, 0.03228489, -0.026426781, 0.035521854, 0.0081839785, 0.0053941384, -0.036962308, 0.021211516, 0.020282019, -0.041883327, 0.0069985986, -0.0043864474, 0.008608423, -0.049417496, 0.03881133, 0.03419045, 0.027453933, 0.031287562)"
117,report,"(-0.034427725, -0.034992088, 0.027338948, -0.004961826, 0.018556383, -0.043115415, -0.029368127, -0.009708144, 0.0074255094, 0.023871664, -0.021070397, -0.008888423, -0.03291557, 0.027383093, -0.008520447, -0.026439954, -0.014402438, 0.021360938, 0.023770418, 0.031252775, -0.049587585, 0.03871009, -0.037368737, 0.044289958, -0.024281634, 0.01393057, 0.027160171, 0.00423212, 0.014270011, 0.0082447305, -0.035664547, -0.00597788, 0.0015776269, 0.03948656, 0.018816222, 0.011157621, 0.041186783, -0.022238327, 0.041620824, -0.037925076, -0.03262206, 0.046955813, 0.007472586, -0.0036833994, -0.01305927, 0.007740535, -0.024451924, -0.03143891, 0.028728198, -0.036444806, 0.037510935, 0.048101094, 0.036852945, -0.013649572, -0.022367073, -0.025186384, 0.00178672, 0.047082093, -0.03544108, 0.03162073, 0.008512892, 0.03529307, -0.027562214, -0.013023425, -0.025250018, -0.0288463, -0.028522182, 0.026021395, -0.029841006, -0.017097056, 0.038175214, 0.016263451, 0.035257164, 0.0012957081, -0.013462283, 0.021657992, -0.0010789856, -0.028630793, 0.009242319, 0.025521073, -0.005567409, 0.006142903, -0.014265049, -0.032481015, 0.015797798, -0.020002102, 0.021825742, 0.03201652, 0.022223327, -0.046380784, 0.039899673, -0.037527405, -0.013173293, -0.023073018, -0.04461764, 0.030905161, -0.03605833, -0.038824607, -0.0286443, 0.015143108)"
118,QLD,"(0.014725719, 0.049995158, 0.026043091, -0.0442999, -0.014930345, 0.0022000559, -0.03486358, 0.008021571, -0.0014353506, 0.033322882, -0.01472161, -0.034264766, -0.033754207, -0.025205517, -0.027736604, 0.008736599, -0.01889435, 0.03547276, 0.018866453, 0.02272233, 0.011165239, 0.009611428, 0.0058070906, -0.010194778, -0.011313759, -0.03259194, 0.03481773, -0.014084853, 0.04344504, 0.032566514, -0.01695155, -0.03567227, 0.04684509, 0.009657156, -0.01950934, -0.024559308, 0.031415824, -0.03789743, 0.037262585, -0.0056509003, -0.025707472, 0.003680598, 0.045468125, 0.0006268993, 0.044072155, 0.00038747862, 0.038251508, -0.0021339767, -0.02153281, 0.006416928, 0.022040222, 0.0031091347, 0.042982373, -0.0372897, 0.0394949, 0.0003556013, 0.0455493, -0.018262267, 0.01913574, -0.03012873, 0.012486685, 0.04122213, -0.033010863, -0.03214331, -0.03322736, -0.023321962, -0.045683503, 0.028362546, -0.004668154, 0.026398193, -0.020555664, -0.035847582, -0.03394009, 0.04408374, -0.0026798025, 0.024690416, 0.01733518, -0.006336771, 0.024081837, 0.022070836, 0.035740767, 0.0112505555, 0.023181979, -0.01743146, 0.014200997, 0.047863368, 0.046621848, -0.02438736, -0.0069451444, 0.043236468, -0.0017051212, 0.021048699, -0.01036359, -0.037580073, -0.032596126, 0.047552254, -0.048375, -0.0017185695, 0.034098532, -0.005672168)"
119,playlist,"(0.03004216, 0.04852185, -0.041978084, -0.026319087, -0.03169825, 0.016330134, 0.024509933, -0.011900116, -0.0303967, -0.048870027, 0.04283526, -0.04785582, 0.033424545, 0.02103496, 0.019187305, -0.013411783, 0.0063882694, 0.008095838, -0.005638182, -0.033838592, -0.042380918, -0.041330338, 0.029770862, -0.049730837, 0.042476546, 0.032339048, -0.03864081, 0.033520687, -0.017071925, -0.016860913, -0.031651594, -0.0076749213, -0.018249251, 0.027627002, -0.043584075, -0.048884083, -0.025384843, -0.04566592, 0.019541983, 0.044983815, -0.0067100413, 0.017162632, 0.046675097, 0.023298088, 0.036950234, -0.042363476, -0.03905654, 0.01610804, -0.04367256, 0.025293741, 0.0020992868, 0.03841311, 0.044111762, 0.04862025, -0.011270441, 0.016714934, -0.03622993, -0.017864417, 0.034678828, -0.036856987, 0.040572714, 0.04120742, 0.0012912154, 0.028676514, -0.025199985, 0.015348222, -0.042228796, -0.025776137, 0.035535503, 0.041984525, 0.017180268, -0.04872587, 0.030039642, 0.032776106, -0.040569473, -0.033518244, 0.029148486, 0.01757956, 0.032211985, -0.04118048, -0.0074231997, -0.012499236, -0.0067883134, -0.012927689, -0.038642563, 0.004083276, 0.04596268, -0.0209777, 0.043888275, -0.039359488, 0.00757879, -0.03639238, 0.02329829, -0.0038157813, 0.00017851591, -0.040361203, 0.0056343786, 0.008102238, 0.03087559, -0.04331365)"
120,Grow,"(-0.034782697, 0.04722606, 0.023558963, -0.026094938, 0.04508475, 0.0054652207, 0.018626641, -0.046607208, -0.047882605, 0.036949705, 0.0147210695, -0.022476269, 0.0055094846, 0.034547042, 0.027221452, 0.021504316, -0.009968091, 0.0014664046, 0.02882092, 0.030564997, 0.017054666, -0.017103601, -0.028502202, 0.04883093, 0.03934261, -0.019435763, -0.011196792, -0.033765696, -0.04789857, 0.033329044, 0.049671475, 0.04780445, -0.04429548, 0.011195909, -0.03092953, -0.041999556, 0.014044475, -0.015798308, 0.01800472, 0.048532654, 0.0025918595, -0.031665742, 0.025833298, 0.012118459, -0.02424984, 0.011004198, 0.019632433, -0.033281527, -0.01403426, 0.0099797025, -0.0231125, 0.029425431, 0.012368001, -0.04398489, 0.033772264, -0.010560822, -0.03648307, -0.042972863, 0.045689214, -0.0066395886, -0.005753197, -0.018451273, 0.045757864, -0.025344968, 0.034765158, -0.011803627, 0.013262857, 0.047256876, -0.042313684, -0.03574834, 0.00014985725, 0.020921532, 0.04251195, -0.01917789, 0.04113579, 0.041996147, -0.041333843, 0.03891467, 0.046358433, 0.0063577294, 0.025318805, 0.03901345, 0.042730812, -0.03242289, -0.023201454, 0.036544155, 0.04979999, -0.036956213, -0.014834117, -0.045357313, -0.022529006, 0.026474643, -0.019586934, 0.029870901, -0.02728033, -0.036682546, 0.036926363, -0.020985246, 0.025600854, -0.00843345)"
121,LANDSLIDE,"(0.03485545, 0.00808569, -0.011043418, -0.015189469, -0.017468166, -0.005844556, -0.030493964, 0.024031546, -0.034577668, -0.032973193, 0.04503944, 0.024873558, -0.025965214, -0.010664344, 0.04921793, 0.047773432, 0.012288738, 0.035886828, 0.02903774, -0.025198018, -0.034029618, 0.013397876, 0.01735225, 0.013118017, -0.03320863, -0.048934877, 0.044791486, -0.03468307, -0.040979423, 0.022804487, 0.023446683, -0.0024866834, -0.03048643, 0.03902222, -0.0149029605, -0.0009053722, 0.008900177, 0.031660188, 0.011174835, -0.022108126, -0.033981875, -0.03431698, 0.04793619, 0.041268144, -0.00062642246, 0.024003852, -0.0052036867, 0.017958429, -0.01076616, -0.0058604367, -0.028099393, 0.040658426, 0.021242712, 0.022213612, 0.017576728, -0.019953882, 0.02876177, 0.00145353, -0.000263609, -0.012347184, 0.004553713, -0.047346722, -0.027788376, 0.035875726, -0.04832914, -0.01823733, -0.011313818, -0.03589938, -0.012975313, -0.008525897, 0.028870609, -0.03884083, -0.037414182, -0.028089738, -0.02347256, -0.020509481, -0.015898157, 0.043127213, 0.021874439, 0.04324254, 0.014839742, -0.043493237, 0.016699564, -0.0061955936, 0.04906131, 0.013577033, 0.007018756, -0.010854639, 0.03222854, -0.011799514, 0.007408429, 0.03442437, 0.013538603, -0.031357706, 0.00341928, 0.026414338, -6.393343e-05, -0.038538456, -0.039825596, 0.0021462217)"
122,EarthScopeInfo,"(-0.039915334, -0.045443606, -0.00998174, -0.01266221, -0.019315338, -0.045033813, 0.02307595, -0.04261606, -0.012794543, 0.029488888, 0.028599743, 0.042034302, -0.012639821, -0.028183592, -0.020610714, 0.0026531592, 0.015317906, -0.04338869, -0.036381938, -0.009039424, -0.04280317, 0.017453376, -0.027661825, -0.04414556, -0.041457962, 0.00616486, 0.033941094, -0.005082667, 0.011739373, 0.021164719, -0.029023552, -0.04144013, -0.012022186, -0.003830433, -0.020708932, -0.03579521, -0.022210611, -0.015948676, 0.017159153, -0.0073870905, 0.0011129007, -0.00048403814, -0.022351766, 0.033131827, -0.029445982, 0.021434072, 0.004748486, 0.012246989, 0.026733804, -0.033359885, -0.0018471591, -0.0056402087, 0.019383479, -0.0108806975, 0.044080365, 0.011094116, -0.027494753, -0.006361913, -0.017117381, 0.034053434, -0.0073011145, 0.04003985, -0.015141796, 0.04300401, -0.027243996, 0.021334339, -0.0022861473, 0.033516932, -0.035272934, 0.031844232, 0.024412122, -0.016672455, 0.034627344, 0.025033046, 0.029517103, -0.046317767, 0.047065068, -0.010728739, -0.026922142, 0.048931126, -0.029906308, -0.019428004, -0.048174728, 0.0065798983, 0.02143551, 0.0011134744, 0.034996722, 0.037394557, -0.028122867, 0.039309155, 0.027845237, 0.042283986, 0.03690717, 0.027741935, 0.044533957, -0.037229024, -0.031073714, 0.04593427, -0.018548228, 0.019259896)"
