,Words,Vectors
128,rescue,"(-0.029882884, 0.028274093, -0.000651896, -0.04703621, 0.01852398, 0.0448764, -0.004012, 0.046732616, 0.031108294, -0.021203935, -0.006797433, 0.047792863, 0.038722817, 0.03696504, 0.034589436, -0.043928243, -0.024320412, -0.040172853, 0.03367884, -0.029318785, 0.04539329, -0.0158512, 0.017211143, 0.013067376, 0.03116889, -0.038333833, 0.014968444, 0.017006088, 0.040134456, 0.023295712, 0.03413895, 0.016338143, -0.013722479, 0.007747829, -0.011646379, 0.025857273, 0.008568931, -0.030825509, -0.030051624, -0.0168797, -0.032320738, -0.022790266, 0.048224214, -0.0069741607, 0.04016799, 0.0120259635, -0.012960933, 0.0025390983, -0.006671943, 0.02556293, 0.013733972, 0.017126273, -0.011327077, -0.0094208345, 0.049136113, -0.046068337, -0.030064596, 0.0028537028, 0.04738437, -0.0064207204, 0.0040388703, 0.037265155, -0.009666003, 0.009375118, 0.030073676, -0.049616158, 0.027645145, -0.008554112, 7.709116e-05, 0.018826094, 0.032129493, -0.044817068, -0.009256877, -0.01679337, 0.034981344, -0.013647545, 0.015515719, -0.015337884, 0.016365599, 0.0468858, -0.0012008436, -0.032441556, -0.045982864, -0.02461276, 0.037441876, -0.041837156, 0.009670235, 0.036325525, 0.04343356, 0.046774615, -0.02006352, -0.023713589, -0.022543956, -0.018900264, 0.027031545, -0.011139847, -0.017027248, 0.031364653, -0.03445102, 0.029824506)"
129,extend,"(0.05786793, 0.0035643063, 0.04207315, -0.04084478, 0.0026428844, -0.016792608, -0.0149765415, -0.02417972, 0.03867055, -0.056001738, -0.019911714, -0.030155627, -0.0010535147, 0.019413523, -0.03606289, -0.034717854, 0.03648394, 0.0440268, -0.023697019, -0.00745192, 0.020310279, 0.021272007, 0.034839515, -0.031965747, 0.03792109, -0.0036885173, -0.038814195, -0.016502742, 0.0046828687, -0.018425912, -0.023729356, 0.0043460536, -0.04412228, -0.021606917, -0.016710246, -0.0046608583, 0.025793096, -0.0010933152, -0.006758723, -0.031982195, -0.019293893, 0.03612434, -0.048433233, -0.021016937, -0.058046166, -0.04380518, 0.058129113, -0.05404063, -0.013498269, -0.027018813, -0.027225252, -0.034619465, 0.028371021, -0.02619765, 0.02729847, 0.035348784, 0.023580281, -0.035811212, 0.012730438, 0.031345062, -0.038207963, 0.01632037, -0.025609568, -0.03457645, 0.0003419376, -0.025282528, -0.008575883, -0.03891191, 0.002401801, -0.019212708, 0.027035965, -0.039242387, 0.015949193, 0.05184516, 0.031464722, 0.023382042, 0.032169938, -0.020847045, 0.039793413, 0.028387321, 0.021798098, -0.0051077725, 0.02873559, 0.04209604, -0.017052852, 0.03176595, -0.043637954, -0.018488951, 0.024914099, -0.045519345, 0.02091646, 0.017248387, 0.030794399, -0.039896503, 0.0009319206, 0.030112997, -0.052703403, -0.03793761, 0.019661985, 0.011492851)"
130,NepalEarthquake,"(-0.036174547, 0.025639165, -0.029061353, 0.0188188, -0.030123746, -0.005878292, 0.0043605566, 0.04598732, -0.020949258, -0.027421368, -0.049547266, 0.045197096, 0.035303187, -0.015684139, -0.04450245, 0.010054946, -0.038431894, -0.04489968, -0.041173626, 0.037520003, 0.023152683, 0.047707666, 0.045653332, 0.032217767, 0.032576177, 0.008386601, -0.031761542, -0.036190677, -0.023763074, -0.030514538, 0.0025926344, 0.019186746, 0.044331204, -0.0024297126, -0.002707325, -0.045246422, -0.041582298, -0.037141405, -0.04614867, -0.0074615106, -0.039535046, 0.042674016, -0.011233769, -0.014118802, 0.045587387, 0.0057690516, -0.045707524, 0.035209093, 0.014439169, 0.0054280274, -0.0029389635, -0.0020954385, 0.04004428, 0.0009943247, 0.020322468, 0.0052291863, -0.04482901, 0.033939194, -0.031622637, 0.02033614, 0.034257557, -0.01105424, 0.01368029, 0.025124107, -0.04830438, -0.03924806, -0.031547226, -0.044520464, 0.03101131, -0.04528257, 0.026584756, 0.037235964, -0.035141326, -0.019447936, 0.027802471, 0.036654998, 0.045531895, -0.032933235, 0.04526644, -0.03655132, -0.034687888, 0.010096587, 0.012806725, 0.033288907, -0.03975725, 0.013749633, -0.038414456, -0.034030832, 0.04651827, -0.013345946, -0.028059829, -0.039815675, 0.005361844, 0.024297226, 0.0011872761, 0.02046026, -0.015743505, 0.031673957, 0.014183465, -0.032154575)"
131,Ocos,"(0.0016279707, -0.0437562, 0.006801193, 0.008750829, 0.012603334, 0.00869116, 0.016834075, -0.01966239, 0.039293032, 0.042873908, 0.02218609, -0.05939751, -0.010472981, 0.022311844, 0.013947776, -0.02042946, -0.018678539, -0.05010321, 0.038272843, 0.0361889, -0.002172407, 0.05424453, -0.0021173826, 0.009122902, -0.032467272, -0.05103157, 0.012277314, -0.010059899, 0.041035064, -0.04446347, 0.0448604, 0.0024915687, 0.0070379213, -0.042754166, 0.022303049, 0.030339312, -0.03184413, -0.016794365, -0.051456835, 0.03401084, 0.020188691, 0.009285705, -0.026013428, -0.041472133, 0.030874621, 0.055281416, 0.03566545, 0.003169803, 0.053381667, 0.038357027, -0.056174062, -0.033990957, -0.0035586313, -0.007118288, -0.031902567, 0.0073558274, -0.0037927327, 0.04494422, -0.05276437, 0.003606065, 0.014676035, -0.0059335236, -0.03798231, -0.007889358, 0.024618493, 0.028660474, -0.006446455, -0.035900425, 0.034457743, 0.007021365, -0.048574347, -0.027630696, 0.016842246, 0.012622291, 0.029580288, 0.032389298, 0.05303773, -0.03650471, -0.041035563, 0.0036412964, -0.058166802, 0.000105923944, 0.008363967, 0.0067543443, 0.04444554, -0.032702737, 0.0036164548, -0.037493616, -0.03773992, 0.048425913, -0.04187779, 0.0302878, 0.043583293, 0.034884367, -0.014457863, -0.02972264, 0.02070643, 0.022960873, 0.006573848, -0.015759435)"
132,TSUNAMI,"(0.02407794, -0.035781156, -0.011576749, -0.04534316, 0.04221982, 0.039809477, 0.0083555095, 0.0024296865, -0.04031826, 0.039028857, 0.021036152, -0.01466639, -0.024513626, 0.044119727, -0.0024949796, -0.030423654, 0.0068611614, -0.017124213, -0.029601991, -0.039680265, 0.02777132, -0.015278496, -0.038085856, 0.0026647672, 0.011746574, -0.026793242, 0.020959023, -0.009815492, -0.03870511, -0.010035645, -0.04519087, -0.01402973, 0.015165638, -0.012722693, 0.010890175, -0.004318606, 0.043337714, 0.008247495, 0.011849333, -0.029565787, 0.03829961, 0.02667794, 0.014820542, -0.015397977, 0.03630132, 0.04863799, -0.01499052, -0.041462325, 0.03302722, 0.035619665, 0.038990226, 0.00035784394, 0.014716592, 0.002703119, -0.012809109, -0.016702615, -0.03892683, -0.019466579, 0.01074902, 0.025444042, 0.03856026, 0.018843446, 0.03493351, 0.02322055, 0.035638694, -0.028606642, 0.0343279, 0.037546683, -0.01435224, -0.04433168, -0.024326194, -0.0007783398, 0.031031396, -0.018117703, -0.0075145736, 0.024323437, -0.0070926324, 0.011315964, 0.026330378, -0.026395857, 0.044791196, -0.02712121, -0.017611515, -0.005353771, -0.043062128, -0.032557644, 0.0059458725, 0.03447279, 0.00083227083, -0.021424366, 0.008837294, 0.042505655, -0.01836288, -0.00011764839, -0.031966925, 0.038759243, 0.030906465, -0.0063582435, 0.03395928, 0.008965589)"
133,5.0,"(0.027399782, 0.0011380091, -0.048031557, 0.027872238, -0.01630342, -0.0068364367, 0.020867374, 0.018243205, -0.03555137, -0.036518406, 0.01762836, 0.022300173, 0.001822602, 0.0020491704, -0.022756267, 0.017959286, 0.027755205, 0.009155847, -0.0057023875, 0.046978775, 0.041739356, -0.046020735, -0.0148662925, -0.015435148, -0.012733795, -0.04438926, 0.037684295, 0.044929687, 0.030482892, -0.0010226369, -0.010358058, -0.017496575, 0.009800304, -0.04170487, -0.027384913, 0.024346773, -0.026451398, -0.0221138, 0.049665008, -0.044139862, -0.001048781, 0.0028146133, -0.010535575, 0.031380977, 0.01654819, -0.0235039, -0.044083547, 0.034592103, 0.0011938587, -0.021300351, -0.011251889, 0.021295954, -0.036874782, 0.047742035, -0.013184976, -0.028580654, -0.046565797, -0.025534153, -0.04919323, -0.038912714, 0.026304435, 0.039572682, -0.04117329, 0.03169104, 0.028791014, -0.025494337, -0.013922237, 0.019004945, 0.043097783, 0.025752578, -0.02073325, -0.030479623, -0.048611738, -0.0138611905, 0.009393442, -0.0053632483, -0.024178958, 0.026861433, -0.026809728, 0.028955232, 0.04076164, 0.024233889, -0.047026407, 0.04741091, 0.008225393, -0.029293967, -0.035585664, -0.007396687, -0.005827546, -0.026442481, -0.030451441, 0.039957646, -0.035354294, 0.021688748, 0.02665675, -0.040735923, 0.010711871, -0.021023488, -0.018588912, 0.03155494)"
134,earthquake,"(-0.015101217, -0.030773474, -0.023263324, 0.046148483, 0.041672062, 0.04495429, 0.031830024, -0.0023136847, -0.042851724, -0.0032262579, -0.041511226, 0.007710278, 0.008601189, -0.004121423, 0.03163402, -0.03045993, 0.024895165, -0.032647014, -0.028138995, 0.01932374, 0.034820285, 0.018727664, -0.010811795, 0.030037317, -0.0022636876, 0.02582984, 0.0051985867, -0.003341198, 0.03724389, -0.003032852, -0.041529488, -0.015025865, 0.04369433, 0.00455004, 0.04059315, 0.014886413, -0.042567756, -0.0364213, 0.023106758, -0.02451216, -0.048180677, 0.010079466, 0.009110689, 0.013078358, 0.01669408, 0.0083344355, -0.040807378, 0.013021473, -0.034517013, -0.016657699, -0.04548016, 0.011333309, -0.019446945, -0.015148591, 0.045410845, -0.01578448, 0.01521733, 0.017066244, -0.037786137, 0.016062323, 0.030349541, -0.006483577, 0.02847835, 0.03259052, 0.0023736358, 0.011929691, -0.03411752, -0.02365315, 0.014135983, 0.0475961, -0.013145246, -0.042120732, 0.019845668, -0.01362611, -0.01596447, -0.025889708, 0.031845275, 0.045903992, -0.049510982, -0.045997884, 0.0003293045, 0.04402821, -0.047174275, 0.0047506467, -0.015476026, 0.027977373, -0.038666, -0.015046395, 0.049721014, -0.036120366, -0.00519941, -0.036819875, 0.013915848, -0.049091127, 0.040866364, -0.04095608, -0.038222242, 0.040703487, -0.013209868, 0.025186982)"
135,7.5,"(0.038749445, 0.0183311, 0.019455377, 0.004855085, 0.040411618, 0.028838884, -0.045130193, 0.017255906, -0.045539785, -0.019064201, -0.016435515, -0.04367727, -0.025819708, -0.045560922, 0.046678033, 0.017464127, -0.0011834502, 0.0060684457, -0.033130504, 0.02814294, -0.041364074, 0.0035679713, 0.027810935, 0.022849131, -0.026332676, -0.038799047, 0.03425021, -0.049201276, -0.019687653, -0.038668156, 0.005266715, -0.014261387, 0.015100848, -0.0062032826, -0.000118184835, 0.03970578, -0.024804711, 0.008879852, 0.022533108, -0.043744482, 0.038335744, -0.002574958, 0.038057555, 0.0046366937, 0.029158857, 0.024488661, -0.023444856, 0.022468593, 0.04077853, -0.0056267753, 0.00046495348, -0.020106578, -0.002979733, -0.049141753, 0.018685427, 0.0044285767, -0.035771273, 0.007087864, -0.0015919581, -0.043462038, 0.048546817, -0.0075551495, 2.6382506e-05, -0.042743087, -0.022586895, -0.032956384, -0.035090316, -0.046325196, 0.0454834, -0.033564378, -0.047602344, -0.038798176, -0.011115681, 0.017542277, 0.03124262, 0.028877486, 0.043959666, -0.003851831, 0.045636583, -0.041701116, 0.029528264, 0.036573444, -0.008541107, 0.049534705, 0.017855037, 0.003145624, -0.016756296, -0.045825005, 0.0024802573, -0.046939876, 0.021910515, 0.0012690909, 0.026644293, 0.022748876, 0.0026391968, 0.013776604, -0.0071987025, 0.0036523566, 0.04966483, 0.011683546)"
136,evacuate,"(0.00078812987, 0.049171302, 0.020712797, -0.0060861222, 0.010601282, -0.040736638, -0.048554935, 0.03414165, -0.01839627, 0.029561605, 0.016849939, -0.0007728934, -0.03765154, -0.027020907, -0.0495826, -0.0030079968, -0.0141406655, -0.044069946, -0.03766817, -0.00889343, -0.027503146, 0.042051066, -0.015877485, -0.019950211, -0.00057252496, -0.00796156, 0.021618139, -3.0696392e-05, -0.01730163, -0.027357532, -0.04631094, 0.04845382, 0.0051647536, 0.02347659, 0.04701226, -0.041040994, -0.013138853, 0.011026442, 0.019266073, 0.0206674, 0.008285224, 0.022769738, -0.0104398355, -0.022845471, 0.04509494, -0.037406456, -0.031387046, 0.018842768, -0.008326791, 0.042259883, 0.036196675, -0.008629441, 0.015572261, 0.004427504, 0.02775507, 0.043690685, -0.046485495, 0.0049746037, -0.029275943, 0.0062564723, 0.037117194, -0.01205615, 0.008548915, 0.012416445, 0.024127174, -0.03944243, -0.026982153, 0.016720798, 0.048703168, -0.045933045, 0.032949973, -0.016209565, 0.046784926, -0.026903404, -0.022258341, -0.023055708, -0.01707977, 0.048859548, 0.004261732, 0.039917972, -0.025308466, 0.011348151, -0.044962134, -0.048618842, 0.03475148, -0.026980663, -0.036785554, 0.039588775, -0.035179533, -0.027961958, 0.040097702, 0.04572184, -0.019350624, 0.0059660077, 0.043172624, -0.03487729, 0.009527706, -0.007829584, 0.024218667, -0.03851979)"
137,SushmaSwaraj,"(0.010668534, 0.052646082, -0.015753709, 0.00046941862, 0.040984552, 0.001818806, -0.0026809706, 0.042915773, -0.036440354, 0.018478816, 0.026990717, -0.032409303, -0.025004964, 0.010407404, 0.026314836, 0.029073918, 0.034373917, 0.03726639, -0.0022300375, -0.04490356, 0.010523159, -0.020612814, -0.012670372, 0.015408549, 0.03509088, -0.021947464, 0.020751504, -0.020043828, 0.014591932, 0.016373869, 0.039196316, -0.015012462, -0.04919806, 0.033288676, 0.00931484, -0.038790993, -0.010548174, 0.04809726, 0.045648318, -0.01830841, 0.051878903, 0.036893167, -0.049308904, 0.01177767, 0.02277354, -0.004927293, -0.03514579, -0.03705459, -9.272794e-05, -0.042587366, -0.02281062, -0.0015672063, -0.03390331, -0.029946744, -0.030232165, 0.04226849, 0.016267758, -0.02847016, 0.016959636, 0.025806887, -0.008401723, -0.045036603, 0.047008578, 0.0012057455, -0.034034636, 0.0066667306, 0.014654084, 0.04511055, -0.007459834, 0.038997125, -0.024312384, 0.03486265, -0.029080087, -0.04411574, 0.038064856, -0.030640785, -0.004145452, -0.012727129, -0.047596775, 0.024251321, -0.02978299, 0.035617713, -0.00749414, 0.006812348, 0.010101226, 0.036030605, 0.049222883, -0.004841423, -0.030892491, 0.04097311, 0.04639069, 0.0056075477, -0.012365705, -0.00049864996, -0.02497277, 0.007313892, 0.044628013, 0.02312915, 0.035847347, 0.0014114501)"
138,try,"(-0.009908286, -0.016536254, -0.038866658, 0.030706406, 0.035472363, -0.018414004, -0.05611478, 0.0044917795, 0.0186118, 0.018778784, 0.020291368, 0.013736827, -0.0073773162, 0.009557923, 0.011702546, -0.05965218, -0.014797184, -0.060367946, 0.009710602, -0.017146593, -0.015861042, 0.009165322, -0.02071206, -0.008196746, -0.050274163, 0.035849527, 0.0011300978, -0.04032981, 0.06291912, 0.032216005, 0.044777956, -0.0393703, -0.021175211, -0.017882615, -0.043545578, 0.0074514695, -0.0137891425, 0.038476136, -0.035146385, 0.00013177958, -0.0488635, -0.0009792872, -0.028110418, 0.0028212536, 0.0035147513, -0.01719709, -0.061607115, 0.0018563166, -0.030937806, -0.023078227, -0.056571525, -0.029039836, 0.027429543, 0.045075193, -0.02174216, 0.0018228586, -0.058529157, -0.009357952, 0.008209844, -0.0016877298, -0.031561214, 0.039085004, -0.051375583, -0.0143657075, 0.014022418, 0.016547032, -0.030651167, 0.022588285, -0.00028934598, 0.010245847, -0.043691874, 0.025866073, 0.017242007, 0.01903473, 0.02216973, -0.03681928, 0.016580217, -0.018780133, -0.0019967116, -0.026983643, -0.035115466, -0.019122737, -0.05293148, 0.013981392, 0.05929285, -0.051962167, -0.018411672, -0.013320662, -0.030624907, 0.026570627, 0.015656669, 0.021365361, 0.008241289, 0.007466294, -0.05342478, 0.014358441, 0.04413579, 0.014432722, -0.0049800663, 0.018961659)"
139,epicenter,"(-0.031343848, -0.02021546, 0.04521351, 0.00724275, -0.004430347, 0.010593159, -0.013133207, 0.004250285, -0.008313676, -0.0071925563, 0.049440514, 0.054339882, 0.0009876596, 0.011220676, 0.029629152, 0.012218565, 0.032296013, -0.022465464, -0.018455693, -0.01917858, -0.013294428, -0.048858263, -0.0200261, -0.0042861165, -0.036487326, 0.00988324, 0.010408323, 0.04235245, 0.0030518305, 0.01944571, -0.0309286, 0.005581437, 0.03372377, 0.014631605, -0.0368146, -0.045890417, -0.004915492, -0.05178288, -0.028119043, 0.03993411, -0.023339964, -0.005557362, 0.0033731486, 0.016921835, -0.034140725, -0.051920988, 0.04239642, -0.03344182, -0.046487257, 0.031985957, 0.045861594, 0.017357644, 0.010281719, -0.025729265, 0.025186103, 0.03764045, 0.012922016, -0.026040424, 0.04762177, -0.029337622, 0.05133345, -0.04958999, 0.036164552, 0.055922963, -0.03948534, -0.0071719442, 0.0047424664, 0.033829514, -0.032467205, -0.04562953, 0.029843776, 0.040263746, -0.028188525, -0.026115276, -0.028447717, -0.002995509, 0.015813956, 0.038235858, -0.053802826, 0.017690582, 0.05410424, -0.017894616, -0.013612575, 0.0025289094, -0.05690571, 0.040413734, 0.012622949, 0.05375946, 0.0005025136, -0.036274333, -0.00060243206, 0.016107017, -0.01321864, -0.016880967, 0.012319295, -0.015950564, -0.04610195, -0.042886246, -0.032124512, 0.033301696)"
140,home,"(0.021144629, -0.037986647, 0.02030372, 0.004861585, -0.02836392, 0.025948716, 0.032399766, -0.025459444, -0.0022623574, 0.016845131, 0.029681282, -0.02982741, -0.007923972, 0.05192489, -0.015421468, -0.02946543, 0.042483743, -0.03664651, -0.03381101, -0.0485801, 0.017267207, 0.053516857, 0.004981421, -0.015184917, 0.042332754, 0.037130214, -0.00032356736, -0.014715987, 0.0023487536, 0.040046435, 0.0014447897, 0.037114248, -0.0103420615, -0.027005615, 0.0072214096, -0.034674525, 0.03768411, 0.024441926, -0.022827795, 0.033439916, 0.0118590435, 0.01440835, 0.006291094, -0.029817631, 0.01562527, -0.0021683045, 0.021275338, 0.03970988, -0.02054352, 0.0058895284, -0.02434048, 0.0059279986, 0.058244627, -0.037620757, -0.023504967, -0.034986, 0.02375056, 0.04857032, 0.00479602, 0.017060976, 0.029176192, -0.029265556, -0.038359888, -0.0041532875, 0.01721251, 0.016414735, 0.01565201, -0.017984297, 0.052333303, -0.00081020914, -0.03420666, -0.037794698, 3.3814402e-05, -0.0026107195, -0.00048093515, -0.033246104, 0.0037201433, -0.04407593, -0.019754296, 0.022111168, -0.01704917, 0.026292223, 0.033569105, 0.0108016515, -0.019480852, 0.03719523, 0.006136271, 0.04049411, -0.033848766, -0.034071438, 0.028981997, 0.037883196, -0.008596226, 0.031381246, 0.0043927464, 0.0041331556, 0.022808183, 0.013604247, 0.037693694, -0.032959428)"
141,Rica,"(0.024579573, -0.02810408, -0.042357933, 0.04746182, 0.0012264028, -0.032603703, 0.0012659803, -0.03873564, 0.03424341, -0.047036555, 0.018860225, -0.045423258, -0.032117322, -0.04852307, -0.023120737, -0.027351214, 0.0023641102, -0.008278586, -0.018350054, -0.045165338, -0.0025358312, 0.009824622, 0.030068133, -0.0057364814, 0.040498104, -0.03383054, 0.014035951, -0.0071315765, 0.04172248, 0.025887478, 0.029989664, 0.019640837, -0.029012239, -0.037137687, 0.03409599, 0.0036853068, 0.04408927, -0.011210501, 0.011312414, 0.035643067, -0.014381029, 0.036010254, -0.04906627, 0.018654611, 0.006690383, -0.0017353296, 0.00799682, 0.029254343, -0.0007390864, 0.01710442, -0.038074087, -0.042969644, 0.010436546, -0.0018054843, 0.016618554, 0.02769984, 0.002508901, 0.020490829, -0.003077399, 0.0006269105, 0.022152994, 0.039602052, -0.016507827, -0.04306928, -0.021920001, -0.04418833, -0.02919054, -0.0037353039, 0.03370594, 0.0025070533, -0.019109523, -0.048932638, -0.030900909, 0.004983209, -0.023631169, -0.01731193, 0.004438661, -0.030170131, 0.037590507, -0.04867394, 0.038088832, -0.017629959, 0.022188473, -0.028757585, -0.03811233, 0.035343338, 0.036025558, 0.048421774, 0.029645074, -0.03249359, 0.02808218, -0.01240623, -0.028619302, 0.02718873, 0.02583326, -0.049955916, 0.016999211, -0.02082932, -0.047200788, -0.0010378733)"
142,contact,"(0.013740161, -0.02140976, -0.022310762, -0.052690376, -0.0115409605, -0.0035345878, 0.045053955, 0.022658287, 0.04101882, 0.030006409, -0.021574268, 0.0022457684, 0.018057115, 0.002968783, -0.014952047, 0.041306004, -0.018268693, -0.026617473, -0.014032213, 0.05391168, -0.027710143, 0.01893504, -0.0030847336, -0.036132637, 0.009960294, 0.024009261, -0.01702676, 0.025342617, -0.05299771, 0.044766907, -0.018991124, -0.0017128102, -0.049054552, -0.006889418, 0.028752206, 0.0133455945, -0.05094167, 0.024927322, 0.05287487, 0.002448232, -0.008516188, -0.053403117, -0.01819083, 0.0007233662, -0.031110343, -0.03471338, 0.056999817, 0.040570986, -0.04700214, -0.015574637, 0.027399627, 0.048348565, -0.007971199, -0.041023836, -0.01371869, 0.023443146, 0.014925935, 0.035414178, 0.0484983, -0.0038441257, -0.042152204, -0.045581713, -0.034264844, 0.02058468, -0.022500396, 0.008867769, 0.052342027, -0.0133373095, -0.01159413, 0.023395855, -0.014501078, 0.027220622, 0.00620179, -0.002502867, -0.034862857, -0.007906213, -0.008086586, -0.037116718, -0.0051106983, 0.018003702, -0.027130816, -0.019280193, 0.04624268, -0.031061389, -0.018146, 0.040623195, -0.026342113, -0.009961875, -0.007217569, -0.014421119, 0.007152295, -0.016725505, -0.005700216, -0.04789467, 0.051397085, -0.020347046, 0.025551667, -0.047804654, 0.017441021, 0.032780543)"
